text,label
"Wunderbare Entscheidung vom Verfassungsschutz! Doch noch nicht ganz der große Wurf gegen die undemokratische AfD. Die Politiker der im Bundestag sitzenden demokratischen Parteien, verstärkt durch den Verfassungsschutz sollten ausreichen, die Brunnenvergifter der AfD bedeutungslos zu machen!!!!!!! ",0.0
"APRILSCHERZ?  Ist JK politisch so wichtig, dass über seinen runden Geburtstag in der Zeitung berichtet werden müsste? Oder weiß die Zeitung nichts mehr Wichtiges zu berichten?   Wieso ist das sogar ein Aufmacher in der NGZ? Entweder ist der Bericht ein Witz oder ein Skandal.",0.0
"Lykke bevorzugt die politische Protestaktion ...! Lykke bevorzugt also das werfen mit Faekalien und Molotow Cocktails auf Polizisten? Manchmal weiss ich wirklich nicht mehr, ob eine groessere Gefahr von Rechts oder Links ausgeht. ",0.0
"Da gibt es in Goch andere Adressen, wo sich eine Kontrolle lohnen würde... ",0.0
"Also ohne ein teure Studie wäre ich nie auf die Idee gekommen, dass man beim ersten Date nicht stinken darf. Aber was ist mit Mundgeruch? Der geht doch bestimmt!",0.0
Endlich,0.0
Laschet das sind die Menschen die in der Zukunft nicht CDU wählen. SIe sind mit ihrer Politik das letzte.,0.0
"Ich werde es nie verstehn, warum manche (oder so viele) Menschen zu bestimmten Anlässen so dermaßen ausrasten müssen",0.0
"Diese Gemengelage in der freien Wirtschaft bedeutet: Fristlose Kündigung!  Fortuna wäre gut beraten hier direkt konsequent zu handeln. Besonders der Vertrag mit Herrn Welling "" riecht""!!! Ab in den freien Arbeitsmarkt, Herr R.!",0.0
"Und ab sofort wird für die NEO KOMMUNISTEN die ""Holzklasse"" wieder eingeführt, damit sie sich endlich wieder wie zu Hause, in der DDR fühlen können. Immer noch leiden wir unter den Fehlern, die H. Kohl machte.",0.0
"Wenn in der 2. Halbzeit auch nochmal 7 oder 8 Tore gefallen wären, würde jeder schreiben das man das Ergebnis nicht überbewerten soll. Also sollte man es bei den 0 Toren auch nicht machen.  Ich bin guter Dinge das wir beim Bundesligastart gut aufgestellt sind...auch die 2. Garnitur.",0.0
"Wenn es so dramatisch ist, dann soll umgehend der Warnhinweis: 'E-Bike fahren kann tödlich sein' auf die Räder angebracht und 4 Mio Räder nachgerüstet werden *Ironie aus*",0.0
 „Und noch einmal brauche ich einen solchen Stress nicht“  Das glaube ich sofort; -  war ja auch eine schwere Geburt ;-)  Jedenfalls vielen Dank und Respekt für das Interview und die Reflexion.  Das kriegt auch nicht jeder hin. ,0.0
Man kann nicht alle Probleme nur noch mit Ehrenamtler lösen.Deshalb bin ich für draste Masnahmen .,0.0
"Winterwind > Bullseye: "" ... Die Beobachtung der AfD hat er eingeleitet"". Ist es nicht eher so gewesen, dass er die Beobachtung einleiten MUSSTE und als er richtigerweise an dem Punkt angelangt war, es gibt nichts mehr weiter im Verfassungssinn zu beobachten, von der ""obersten Wahrheitsfinderin"" geschasst wurde?  ",0.0
"Wenn ich meine Medikamente im europäischen Ausland bestelle, ist das im Sinne der EU. Dagegen kann und darf ein solcher Verband kein Recht bekommen.",0.0
"Ist nicht jeder Tag ist ein 9. November, durch Ignoranz, Machtgehabe, Gier und Egoismus. Jeden Tag schlägt der Skrupel von Wirtschaft, Politik und Lobbyverbänden zu, schädigt, foltert, sieht vorbei, ignoriert, wertet, geiselt u.v.m. Gedenktage werden seit Jahrzehnten gelebt, nur das, was der Gedenktag aussagt, immer weniger bis gar nicht. ",0.0
OMG. Erotikshop? Da ist ja die Website vom Finanzamt erotischer.,0.0
"Die Rolex Sawsan mal wieder...  äh, snoopy, für sie ist jeder ein Deutscher, der hier leben möchte?  Aber sonst geht es ihnen gut, oder?",0.0
"Selten so einen Unsinn gelesen. Im Alten Testament steht auch Auge um Auge, Stein um Stein. Von Tieropfern ganz zu schweigen. Darf heute eigentlich jeder in der RP schreiben der meint, etwas für sein Ego tun zu müssen? ",0.0
Suspendieren bedeutet in Bezug auf den Schüler:  „Aufhebung der Schulpflicht“  Na  - das ich aber eine Belohnung bzw. Geschenk!   Und wo gibt es das? Na klar!  - in NRW bzw. Deutschland!,0.0
Weil in deren Kulturkreis Karfreitag kein Feiertag ist! Ist doch recht simpel! Vielleicht erleben wir dazu auch noch ein paar Blockaden auf der Autobahn und Grill- Happenings von „großen“ Familien im Park und die Bereicherung ist perfekt! ,0.0
belästigt Frauen ? Wo können wir noch sicher und in Frieden leben? Wo ist der Schutz des Staates? ,0.0
"Sehr gut, der Werberat hat einen weiteren zahnlosen Papiertiger losgelassen. Das wirds dem Unternehmen sicherlich jetzt zeigen!",0.0
"Tipp: Für Menschen ab Realschulabschluss sollte der Weg über ein Portal und Tarifoptimierer überflüssig sein. Die Provision gibts dann nicht fürs Portal oder den Optimierer, sondern kann selbst eingesackt werden.",0.0
"Die Überswchrift ""Warum Deutschland für ausländische Fachkräfte unattraktiv ist"" weckt Erwartungen nach Information. Leider gibt der Artikel keine Antwort darauf. Ist hier etwa auch die CDU im Spiel?",0.0
"Ich frage mich allen Ernstes,  wofür der Integrationsrat da ist, soll er die Leute mit Migrationshintergrund integrieren oder sollen wir uns integrieren??????????????",0.0
"Kickl wird nicht lange im Amt bleiben. Kickl ist der Grund, warum Österreich schon von zahlreichen Informationsflüssen abgeschnitten ist und in Sicherheitsfragen weitgehend isoliert ist. Das weiß auch Kurz und wird daher alles daran setzen, den Zugang Russlands und Rechtsradikaler zu Geheiminformationen zu kappen. ",0.0
"Herr Lieb hat aber auch keine KLARE Meinung zu rechtswidrigem, weil ordnungswidrigem Verhalten - eine Gesellschaft kann schlussendlich nur funktionieren, wenn sich alle, zumindest aber die überwiegende Mehrheit an die Regeln halten!",0.0
Warum gehen die dann nach Lybien. Man muss sie ja nicht nach Lybien zurück schicken! ,0.0
"Dann wollen wir hoffen, dass der Herr Müller mit seinem Geld auch die ganzen Wirtschaftsflüchtlinge unterstützt, damit Sozialleistungen nicht  durch  Steuergelder verschwendet werden müssen.  Wann kommt denn der Aufruf zum Spenden von Böhmermann und Heuffler-Umlauf zur Finanzierung der Flüchtlinge?  Natürlich nie !!! Diese beiden Selbstdarsteller sind einfach nur Clowns.",0.0
"Die Wichtigste Ein Torwart.  Und vorne mal mit Raman, Nielsen und Dodi dahinter unser Japaner.",0.0
das ist aber schön ,0.0
"Wird Zeit, dass der Messias aus Würselen bei den Sozis wieder Hand an- oder besser auflegt. Damits kürzer und schmerzloser in die Versenkung geht. Ähnliches gilt natürlich auch für die CDU, die bastelt sich ja schon eine weitere Totengräberin.",0.0
Braucht kein Mensch das doofe Ding!,0.0
"Eine merkwürdige Berichterstattung. Dazu auch noch der Einsatz der Tierschützer die auch wie der 17 jährige zufällig vor Ort waren? Nicht fähig gewesen die Acht anzulegen und ruhig zu stellen. In Zukunft darf jeder mit drauf hauen wenn Polizei und, ich sag mal Verdächtiger, ein Problem haben.? Ein schlechter US Krimi.",0.0
"Schwer vorstellbar, dass solch Brand an dieser Stelle im Dach durch Arbeiten ausgebrochen ist. Ein Anschlag wäre bei dieser immensen Hitze von 1300 brennenden alten Eichen wohl nicht mehr nachweißbar. Des Landesfriedens willen wird es besser sein, wenn man nichts weiß. ",0.0
"Soso, Frau Jessica Kuschnik, ""In allen drei Fällen wurde demnach ein Wolf als Verursacher festgestellt."" Können Sie das erläutern? Und wer hat genau das amtlich festgestellt? Ihre persönliche Meinung kann doch nicht der Realitäts- bzw. Wahrtheitsmaßstab sein! ",0.0
"Was den Grünen in all den Katastrophen-Szenarien irgendwie entgangen ist - die Deutschen leben immer länger... seltsam, seltsam",0.0
"Wenn ich das schon höre ""Priestermangel"" stimmt vielleicht zu 50 %, aber andererseits ist es auch eine Konsequenz aus der ""Verrentung"" der Geistlichen. Mein Freund Curè Joseph Freund stand in Dorlisheim / Elsaß noch mit 103 Jahren am Altar. Als ich ihn darauf ansprach antwortete er mir:"" Du kannst doch Latein, heisst es nicht bei der Weihe TU ES SACERDOS IN AETERNUM?"" Christus stieg nicht vom Kreuz, obwohl er es gekonnt hätte, so bleibe ich bei den mir anvertrauten Menschen bis zum Tode!""",0.0
"Für mich ein Urteil, das den Titel "" im Namen des Volkes "" zu Recht führen darf.",0.0
Auch hier im Forum gilt das jap.Sprichwort: Die Redenden (Schreibenden) wissen nichts und die Wissenden reden nicht.,0.0
"sorry, kleiner Tippfehler, es muss natürlich O.K. Corral heißen",0.0
Will Holstein Kiel jetzt für Hennes VIII auch noch eine 1/2 Million?,0.0
Gemeinsam sind wir stark.,0.0
Wieso ist Poulsen noch kein ernsthafter Konkurrent für Wendt. Das muss mir bitte jemand genauer erklären.  Ansonsten hört sich der Formcheck nicht gerade optimistisch an. Aber was sagte schon einst der alte Adi Preißler: Entscheidend is auf‘m Platz. Drücken wir mal feste die Daumen für Samstag. Mit dem neuen Übungsleiter der Pillen haben wir ja nicht so gute Erfahrungen. ,0.0
"Richtig und weiter so !!!! -   Herr König,  lassen Sie sich bloß nicht von solch ""HUMORLOSEN"" unterkriegen !!!! -   Deutsch war schon immer eine etwas  ""schwerere""  Sprache =  durch nehmen  -  durchnehmen  !!!! ",0.0
"Wemm man zu dumm ist einen Fernseher zu bedienen, sollte man die Finger davon lasen.",0.0
Das Mindestalter für Klasse T ist laut §10 FeV 16 Jahre. Lassen Sie den Blödsinn mit Kindern bleiben und rechtfertigen Sie die Fahrt nicht Herr Bürgermeister. ,0.0
"Wenn sich der Volkszorn bahn brechen sollte,hat sie wohl Dauerzittern",0.0
"Jetzt zum unabhängigen Ökostromanbieter wechseln!  Bei der Verbrennung von Kohle entsteht viel CO2 und dies ist für das Klima schädlich Braunkohle: · hat einen hohen Schwefelanteil (schlecht für die Umwelt) · großer Landschaftsverbrauch durch den Tagebau · der Grundwasserspiegel muss gesenkt werden, damit man sie abbauen kann",0.0
"GeorgTriebels Montag, 24. Juni 2019, 11:50 Uhr  "".....obwohl dieser Mann wegen erwiesener Unfähigkeit aus diesem Amt gefeuert wurde.""   Sicher waren Sie bei der Grundauswertung und Beurteilung beim  IM Seehofer persönlich anwesend und können uns sicher näheres mitteilen was nicht durch die Medien gegeangen ist.  Erwartungsvolle Spannung legt sich auf mein Gemüt  um Ihr Insider Wissen hautnah und aus erster Hand zu erfahren.  ",0.0
"Und da jammert die Politik, uns laufen die Leute zur AfD ab! Herr Reul, SIE ganz allein sind letztlich auch hierfuer verantwortlich! Ich warte immer noch auf Taten nach Ihren Worten (Sprechblasen)! Sorry, wer kann Sie denn noch fuer ernst nehmen? Wie wuerden Sie als Polizist reagieren, wenn Sie mit Faekalien beworfen oder mit Molotow-Cocktails nach Ihrem Leben getrachtet wuerde! Sie machen es diesen Hambis aber auch verdammt einfach! ",0.0
"Unsere Politiker haben von der ganzen Materie keine Ahnung und nicht die Eier das zu zugeben. Viele Bürger, meist besser involviert, raufen sich die Haare und fragen nach der Wichtigkeit solcher Menschen, die eigentlich das `dumme Volk `verarschen.",0.0
"Man stelle sich vor, die an Kreativität im Besch... großartige deutsche Autoindustrie würde ihre Aufmerksamkeit der Entwicklung von Antriebskonzepten widmen mir dem Ziel, aus wenig Input viel Bewegungsenergie zu erreichen. Stattdessen immer mehr PS für immer schwerere Fahrzeuge. 120 PS sind genug um gut voranzukommen. Und man braucht als wichtigste Berufsgruppe der Welt, als allheiliger Außendienstler, keinen spritfressenden 2-Tonnen-SUV mit 200 PS. Das Ego braucht es vielleicht, der Job nicht.",0.0
"Endlich mal ein guter Vorschlag von rot-grün. Ich würde ihn aber modifizieren: Bio-Fleisch 7%, Fleisch aus Massentierhaltung 19%.",0.0
"Zitat: ""Die Stadt investiert und kündigt weitere Verbesserungen an."" Geht man davon aus, dass einmal, ""Seitens der Stadt"", (!!!) geplant war, dieses Jahnstadion zu schließen, könnte man auch auf die Idee kommen, ""der Stadt"" hat, auch in dieser Angelegenheit, ein Wechsel in der Führungsebene nicht schlecht zu Gesicht gestanden.   ",0.0
Das ist auch gut so... ,0.0
"Die Leistungsträger sollen also für diese angedachte satte Erhöhung aufkommen, obwohl sie eigentlich steuerlich zu entlasten sind. Vor einiger Zeit hatte ich mir eine Wähleranalyse einer rechten Partei angesehen. Gerade diese Geringverdiener schätzen wohl überwiegend diese Partei und drohen sogar der SPD bei der nächsten Wahl. Soll man diesen Wählern und Sympathisanten nun Rentengeschenke versprechen?  ",0.0
"Ich werde mein Engagement in entsprechende Länder beenden und auch beim lokalen Einkauf darauf achten, deren Produkte nicht zu erwerben, da ein offenes Verfahren betrieben wird. Ebenso wird mein Umgang mit entsprechenden auch nur vermeintlichen Angehörigen / Rechtsnachfolgern dieser Länder sein.",0.0
"Wer sein Leben lang gearbeitet hat, soll im Alter mehr Geld bekommen als jemand, der das nicht getan hat. Das ist eine Frage des Respekts vor Lebensleistung. - Wie lange hat es gebraucht um zu so einer Einsicht zu gelangen? - Und wo bitte, ist der Haken bei der Sache? Auf welch anderer Seite ziehen die Politiker den Menschen das Geld wieder aus der Tasche? Sorry, aber der Glaube bzw. die Glaubwuerdigkeit bei dieser Art von Politikern ist schon laenger bei mir  abhanden gekommen!",0.0
"Immer wieder diese Neiddebatten der Sozen. Fällt denen nicht mal was anderes ein, so kommen sie auch nicht aus dem Jammertal der Umfragen heraus.",0.0
Und wie hoch sind die Kosten denn nun im Sinne einer Vollkostenrechnung seit dem 26.08.2015 ( Merkels Besuch in Heidenau ).  Bis heute ( 07.06.2019 ) liegen die entsprechenden Zahlen nicht öffentlich vor!,0.0
"Herr Bröcker, seien Sie ehrlich! Sie und Ihre Berichterstattung, die Sie Journalismus nennen sind verlogen und weder kritisch noch investigativ. Sie haben eine große  Verantwortung und versagen!",0.0
"Mich würde mal interessieren, ob die Schüler heutzutage anders sind als früher. Und mit 'früher' meine ich die 80er Jahre, das war meine Schulzeit. Ich kann mich erinnern, dass die meisten vollradikalen Grünen Kettenraucher waren und in schmutzigen Dieselautos durch die Gegend kurvten. Heutzutage würde ich also erwarten, dass die Schüler um welche es hier geht, zumindest nicht mit dem Flugzeug reisen; jeder weiss ja inzwischen wie schädlich das für die Umwelt ist.",0.0
"""Wie schnell werden solche Wähler in die Naziecke gesteckt ...""  https://daserste.ndr.de/panorama/archiv/2018/Preisausschreiben-unter-Nazis-Warum-sind-Sie-in-der-NSDAP,nsbiograms100.html  Tja, das sind die Aussagen von damals... wie sich sich gleichen... ",0.0
"Vorsicht, abbrennende StreetScooter erzeugen CO2 und Feinstaub.",0.0
"Wie kann es passieren, daß (hundert)tausende Menschen solchen ""grippekranken Fremdbestimmten"" (gekauften) nachlaufen??? Denken diese Mitläufer nicht mehr selber, ünerlassen das den ""Influencern""? Krank. Einfach nur krank! Ceterum senseo: irgendwie hatte ich ein sehr ausgeprägtes Grinsen auf meinem Gesicht, als ich las, mit welch einfacher Masche diese ""Vordenker"" über den Tisch gezogen wurden.  Geschieht ihnen recht!",0.0
"Die Monopolisierung der Neusser Gesundheitsversorgung. Ein echter Skandal. Verlierer wird vor allem das Personal sein, da Fusionen dieser Art fast immer Personaleinsparungen bedeuten. Verlierer ist aber auch der Patient, da es kaum mehr eine Wahlfreiheit gibt. Gewinner ist die Politik, da sie schon seit langer Zeit den notwendigen Krankenhausinvestitionen in Neuss und im Kreis nicht richtig nachkommt und sich nun durch die Fusion Luft verschafft hat.",0.0
"Erschreckend,  wie sich das hier entwickelt. Hinterher will es keiner bemerkt haben, kennen wir ja schon. ",0.0
"Der EuGH stellt hiermit den Täterschutz zu 100% über den Opferschutz! - Zum Glück brauch ich mir keine Gedanken mehr darüber zu machen, was ich bloß wählen soll. Wahltag ist Zahltag!",0.0
"Uff! Ich hatte schon befürchtet, ich müsste an dieser Ecke  auf Werbung verzichten. Gerade nochmal die Kurve gekriegt! Die  ""Kulturzeit"" ist am Tage,  nehme ich an? Oder wechseln sich Don Giovanni und Meister Propper ab?",0.0
"Ich entnehme dem Bericht keinerlei Beweise,die die Vergewaltigung dingfest und glaubwürdig bezeugen können. Die Verletzung der Privatsphäre dieser Frau,wenn dieser Tatbestand juristisch so bestätigt würde,wäre eine ganz andere rechtliche Hausnummer,als eine Vergewaltigung.  Seit dieser unsäglichen Metoo-kampagne gibt es nicht nur tatsächliche Opfer,sondern auch unzählige Trittbrettfahrer(innen)!!!",0.0
Mit Ausnahme von Friedrich Merz sind da ja auch eher tote Hosen unterwegs.... ,0.0
Aha wenn die AFD da wächst wo die Wirtschaft floriert sagt das aber auch eine menge über deren wähler aus.Die meisten AFD wähler die ich kennenlernte bleiben da trotzdem arbeitslos und die Schuld geben sie anderen nur nicht sich selbt.also zieht man sich schmollend mit Billigbier zurück und pöbelt gegen andere.,0.0
"Was für eine Aussage, wenn 30 % die AFD gewählt haben, haben 70 % sie nicht gewählt.  Merkel und Co müssen weg bzw. Ersetzt werden. So kann es nicht weiter gehen. Merkel und die Grünen sind der Untergang für Deutschland.",0.0
"Schade, dass Menschen soviel Langeweile haben. Wer ernsthafte Aufgaben hat und halbwegs normal im Kopf ist, macht so nen Mist nicht.  Weggesperrt gehören die alle! Dauer je nach schwere der Tat!",0.0
"Josefine Paul : Die aktive Fußballspielerin verfasste ihre Magisterarbeit zum Thema „Die Anfänge des Fußballs in Deutschland als Schulspiel.  Zudem ist Paul berufenes Mitglied der Deutschen Akademie für Fußball-Kultur.  Vielleicht sollte sie sich besser dafür einsetzen dass   Kopfbälle verboten werden, denn diese schaden wohl dem Verstand.",0.0
Alles andere hätte uns jetzt auch schwer verwundert... ,0.0
Ein Stuhl soll das Problem lösen??,0.0
"Unmöglich, wie kann man für die Einführung einer neuen Steuer  demonstrieren. Aber klar, Kinder zahlen keine Steuern, erhalten ja Taschengeld. Die Welt  wird nicht mit Steuern gerettet. Wie sollen Rentner die heute schon zur Tafel gehen  , demnächst ihre Heizkosten bezahlen? ",0.0
"Pff. Ich fordere eine Kennzeichnungspflicht für Polizisten, eine lückenlose Aufklärung des NSU Skandals, keine Zusammenarbeit mit arabischen Clans, Offenlegung der Verfehlungungen im Fall Anis Amri, Konsequenzen für die Dilettanten im Lüdgener Mißbrauchsverfahren, Transparenz im hessischen Skandal um das Netzwerk rechtsradikaler Polizisten, öffentliche Verfahren bei Übergriffen von Polizisten und acht Cola und acht Bier!",0.0
"In Deutschland kann man doch jeden Tag erleben, wie schlecht Frauen ein Land regieren. Deutschland hatte noch nie seit 1871 - ausgenommen der Zeit von 1933-1945 - einen so schlechten Kanzler/Kanzlerin und die Zustände im Verteidigungsministerium kann man die Zustände als desaströs bezeichnen. Und warum soll es eine Quote für  den Bundestag geben, aber nicht bei der Müllabfuhr? ",0.0
"Der Juni war zu heiss für Brötchen? Das ist mir nicht ganz schlüssig. Zudem ja auch keine allzugroße Überraschung, das es im Sommer warm wird - oder?",0.0
"Diese Sportart ist nicht neu, denn Ende der 80er/Anfang der 90er Jahre wurde diese Mini-Trampoline auch schon verkauft und in Fitnessstudios Kurse angeboten. Nur hießen sie nicht Jumping-Fitness.",0.0
"Wo Altmaier seine Finger drin hat, sind die Entscheidungen nicht unbedingt praxistauglich bzw. Bürgernah. Der Mann lebt schon seit Jahren, im Schatten von Angela Merkel, in seiner selbst entworfenen Scheinwelt.",0.0
"Persoenlich wuerde ich es begruessen, wenn die Todesopfer von Madeira mit den gleichen Ehren empfangen wuerden, wie 2014 die niederlaendischen Opfer von MH17! ",0.0
"Mhh, schaut aus wie abgeschrieben ohne weitergehende eigene Recherche. Viele Fragen offen...",0.0
Da fehlt dann nur noch der Wassergraben und die Zugbrücke!,0.0
Man sollte die Gaffer zwingen die Unfallstelle mit aufzuräumen. Tolle Aktion des Polizisten. Respekt und Danke dafür!,0.0
"Das Problem ist das die Eltern versuchen ""Perfekt zu sein"". Das geht nicht, man würde den Kindern ja auch was falsches vorleben, weil das nicht die normale Welt ist. Man muss 5 auch mal grade sein lassen und wenn man sein Kind mal vor dem Fernseher setzt, wird es nicht gleich ein dummes oder schlechtes Kind.  Die Eltern sollten versuchen auch Ihre eigene Kindheit in Erinnerung zu rufen, da war wahrscheinlich auch nicht alles perfekt.",0.0
Dazu muss man nichts hinzufügen. Das sagt alles. ,0.0
"Endlich einmal gute Nachrichten was die Windkraft betrifft. Aber auch die 41 Anlagen sind noch 41 zu viel!  Weiter so, für die Natur, die Landschaft, die Zukunft  und den Wohlstand!",0.0
"ManfredJ Donnerstag, 26. September 2019, 12:54 Uhr ""..., dass sie andere Meinungen nicht akzeptiert und Gegenargumente nicht versteht.""  Das hängt offensichtlich mit dem Krankheitsbild von Greta zusammen. Nähere Informationen dazu gibt es im Netz.  In diesem Medium ist leider nicht die Stellungnahme von Herrn Boris Palmer zu lesen, der ein Grüner ohne Realitätsverlust ist und ein paar klare Worte an Fräulein Greta gerichtet hat.",0.0
Das müssten Zahlen von 2017 sein vom Innenministerium und keine aktuellen. Außerdem ist die Verursacherzahl sicherlich falsch. Als Verursacher sind Radfahrer regelmäßig unterrepräsentiert. Es sei denn es werden Alleinunfälle mit eingezählt und externe Ursachen wie schlechte Infrastruktur und Glatteis dem Radfahrer zugeordnet. Eine Schenkelhalsfraktur nach Sturz bei einem 80 jährigen ist auch durch keinen Helm zu retten...,0.0
"Ich hoffe, daß das hierdurch offensichtliche Dienstvergehen der ""Polizeibeamten"" wenigstens auch Konsequenzen hat. Mein Vertrauen in Polizei und Justiz ist weiter beschädigt...",0.0
"Uber ist nicht nur etwas günstiger, man hat oft auch einen viel besseren Service. Beim Taxifahren ist es in den letzten Jahren mehrfach passiert, dass der Fahrer weder richtig wusste, wo er hinsollte, noch freundlich war oder vertrauenserweckend wirkte. Das bei steigenden Preisen. Das ist bezüglich der Düsseldorf Taxifahrer sehr unterschiedlich, aber wahrlich nicht jedem wollte man bei Nachtfahrten seine Töchter anvertrauen.",0.0
"Der Sommer ist nicht vorbei. Er war auch nie vorbei. Wieso definieren die Medien den Sommer (oder auch andere Jahreszeiten) immer über Temperaturen? Sommer ist, weil es gerade Sommer ist, das ist bei 20 mGrad so, bei 15 Grad und bei 40 Grad. Lernt das doch endlich mal!",0.0
"Das ist doch kein Problem denn in Saudiarabien und dem Iran wir doch auch, am St. Nimmerleinstag christliche Religion in Kitas und Schulen unterrichtet. Das ist kein kleiner Scherz sondern eine große Lüge.",0.0
"""Berüchtigter Clanchef Arafat Abou-Chaker verhaftet""  Berüchtigte Clans - die Migranten von vorgestern...",0.0
"Diese Stadtbahntrasse ist so überflüssig wie ein Kropf!   Der 760er Bus, der die selbe Trasse derzeit fährt, tut dies alle 20/40 Minuten und ist fast immer leer. Grund ist, dass der Flughafen über den Fernbahnhof und die S11 mehr als gut angebunden ist.  Wahrscheinlich ist die Wirtschaftlichkeit dieser Stadtbahnlinie ebenso schöngerechnet, wie die Einwoherzahl, die ohne Studenten und sonstige Zweitwohnungsinhaber schon seit 2011 irgendwo bei 545.000 stagniert",0.0
Die Basis der Volksparteien scheint deutlich unbefangener zu sein als ihre jeweiligen Führungen und Funktionäre.,0.0
"Wenn der Seibert sowas sagt, dann muss es ja richtig sein. Denn es ist ja von offizieller Stelle.",0.0
"Buchhalter hat Recht. Die ""rechten"" Haftbefehle machen einen kleinen Teil der Gesamtzahl aus. Nur ein Teil hat mit der politischen Richtung zu tun. Dabei ... wie auch bei den anderen... sind auch nicht bezahlte Knöllchen etc.. Liegt alleine schon daran, dasss die Rechten ""Akkord arbeiten"" müßten, da sie prozentual ggü. dem Rest der Bevölkerung in der Minderheit sind.   Also etwas differenzieren und seriös recherchieren und berichten liebe Rheinische",0.0
"Na ja, Kampfansage hin oder her; Kampf kann ich zwar  ansagen, auch wenn ich keine Waffen habe! Die Mannschaft ist nicht tauglich für die 1. Liga und holt keine 15 Punkte!",0.0
"Nach meinem Demokratieverständnis ist jeder BT-Abgeordnete in seinen Entscheidungen frei und nur seinem Gewissen verantwortlich. Es haben sich 393 Abgeordnete degegen entschieden, sich von Herrn Otten leiten zu lassen. Was ist daran undemokratisch? Die Wortwahl einiger Kommentatoren wirft ein charakteistisches Bild auf die AFD Clique. ",0.0
"Eine immerwieder interessante Idee. Vorstellbar ist ein Erinnerungsstätte wie der Zollverein mit starken interkulturellen Projekten als Möglichkeit überregionales Interesse zu erzeugen um auch ""touristisch"" ein Highlight zu setzen. Aber dieses darf nur ein Nebenaktionsfeld sein. Wichtig sind die hochwertigen Arbeitsplätze, welche den Kolleginnen und Kollegen eine lebenswerte Zukunft in unserer region gewährleistet.",0.0
"Wenn man das liest, kann man nur die AfD wählen. Das Ergbenis von SPD und CDU/CSU sind lediglich faule Kompromisse. Nur weil jemand zurzeit einen Job hat, ist das noch lange kein Grund, dass er hier bleiben kann. Absoluter Schwachsinn!",0.0
"So ist das: Bei Kommentaren wird man entweder in die rechte Ecke gestellt, oder man wird Verhinderung der notwendigen Zusammenarbeit gezeiht. Sei es drum: Nicht mehr meine Kirche.",0.0
"Kommt drauf an, in welchem Bereich die Forschung erfolgt. Wenn es darum geht, noch perversere Menschnevernichtungswaffen zu ""erforschen"", dann sollte man keinen einzige Cent darin verschwenden. Geht es aber z. B. in die Krebsbekämpfungsforschung, dann: Haut raus das Geld!",0.0
"Warum darf und kann ein Herr Geisel immer nach eigenem Gutdünken  handeln und entscheiden. Die übrige Stadtpolitik zieht, gefühlt, den Schwa... ein. Was verspricht er denen immer. Dreht sich selber wie ein Windrad und andere müssen es dann ausbaden.",0.0
"Komischer Artikel. Ich habe nicht verstanden, was genau an der Aufnahme des Münsters oder der Feier verboten war. Es gibt zwar einige Regeln aber welche genau soll es denn bitte gewesen sein? In beiden Fällen gibt es auch ein berechtigtes Interesse an Aufnahmen und ich verstehe nicht, wieso man dann von der Polizei „gestellt“ wird.",0.0
"Gleichschaltung, Unterdrückung, Ausbeutung... ...was man hat von Faschisten so erwarten konnte.  Von seinen Anti-Korruptions-Versprechen hingegen ist nicht mehr zu hören; ...auch das ist das Muster was wir von alten Rom über Berlin damals bis Budapest heute so kennen: die Korruption geht weiter oder wird nur schlimmer, es gibt nur nach einiger Zeit einen neuen Abgreifer an der Spitze. ",0.0
"Was ist nur los mit den Groß Britannien los? Wollen groß und selbständig sein, im Paradies leben. Aber einen, selbst gewählten, Ausstieg bekommen sie nicht mal geregelt. Wie soll das andere funktionieren. Wie sagte damals schon Asterix?",0.0
Bundesverfassungsgericht erklärt die Rundfunkgebühren seien VERFASSUNGSGERECHT nur welche Verfassung gemeint ist verstehe ich nicht,0.0
Hand hoch wer damals 3200DM für ein Handy ausgegeben hätte xD,0.0
Gemelli......oder zu anderen Gegenleistungen? Der zwang Einkommensteuer und gez zu zahlen soll bleiben? BEG auf Spendenbasis und abschaffung der Steuern auf persönliche Leistung ist die eizig soziale Lösung.  ,0.0
"Da wurde extra für Herrn Maaßen ein neuer Posten geschaffen, weil er ein Spitzenmann ist und über eine Menge Fachkompetenz verfügt, auf die das Innenministerium nicht verzichten wollte und nun wird er doch gefeuert. Sicherlich mit einem goldenen Handschlag.  ",0.0
"Man hätte natürlich auch schreiben können, dass die Zahlen weiterhin sinken.  Bei 56.000 Menschen im ersten Halbjahr sind etwas mahr als 100.000 MEnschen im gesamten Jahr zu erwarten. Im Jahr 2018 waren es etwa 120.000 Menschen.  So klingt die Überschrift natürlich reißerischer.",0.0
"Auch dieses Unternehmen hat sich mit dieser Entscheidung dem politisch korrekten Mainstream unterworfen. Aber als Verbraucher kann man ja entscheiden, wessen Produkte man kauft.",0.0
"es ist erschreckend, wie ""Altpolitiker"" der AfD oder YouTubern etc. auf den Leim gehen",0.0
"Ich kann den Artikel nicht komplett lesen. Da werde ich sowas von wütend! Das ist Hurra Deutschland! Bist Du kriminell organisiert, kannst Du hier tun und lassen was Du willst. Aber als DEUTSCHER vergess nur mal Deine Steuererklärung nicht pünktlich abzugeben, dann wirst Du schon vom Staat zerlegt!",0.0
Versuch mach kluch; nixtun hilft nix. ,0.0
