id,text,label
2117099,"Aus Unrecht, wie dem illegal und extrem böswillig erstellten Video, kann kein Recht enstehen!  Wir haben es mit einem politischen Attentat, wahrscheinlich aus dem Ausland, zu tun. Wer sowas gut findet, braucht sich nicht zu beklagen, wenn er dereinst selbst in ungünstigen Momenten gefilmt wird.  Wer zu solchen Methoden greift, dem ist noch ganz anderes zuzutrauen!",0.0
2036351,". . . .  Es fehlt aber ein praktikabler Weg  . . . .  -   Ist ja klar, weil mittlerweile in den zuständigen EU-Stellen  genauso  ""kompliziert""  gearbeitet wird wie in der BRD !!!! -   Warum einfach - wenn es auch kompliziert geht !!!! -  (deutsch eben) ",0.0
2005569,"Eine Ideologin spricht von Vernunft,eine Absurdität!",0.0
2218655,"Schon der zweite Tag hintereinander, an dem hier wieder die Stimme der Vernunft zu lesen ist. Was, werte Redaktion, ist passiert? Man kann es ja kaum glauben und hatte es nicht mehr zu hoffen gewagt.",0.0
2129413,"für das Containern! Etwa ein Drittel aller Nahrungsmittel landet in Industrienationen wie Deutschland auf dem Müll. Dieser ""Food Waste"" verschwendet wertvolle Ressourcen und schadet massiv dem Klima. Überträgt man diese Zahl auf Fleischprodukte, erscheint sie im Zusammenhang mit den von vielen Tierschützern kritisierten Haltungsbedingungen vieler Masttiere als besonders dramatisch. 20 Millionen Schweine pro Jahr haben somit umsonst gelitten und sind am Ende noch einen sinnlosen Tod gestorben.   ",0.0
2206177,"Kosten von Fleisch?  Politik, Handel und Erzeuger haben doch immer wieder gezeigt das  hoher Kosten nie auch gute Qualität oder gute Erzeugung bedeuten.   Immer geht es nur um mehr Geld vom Kunden für eigene ideologische oder persönliche Bedürfnisse. ",0.0
2156283,"Schwan und Kühnert, mein Traumpaar. Dann wird die SPD vermutlich an der 5 % Hürde scheitern. ",0.0
2189129,"Bevor man 'Absichtserklärungen' formuliert und über S-Bahn-Strecken verhandelt, sollte die Strecke zwischen RY-HBF und RY-Odenkirchen zweigleisig werden und v.a. der Bahnhof RY-Odenkirchen im 21. Jahrhundert ankommen. Doch leider steht hier der Denkmalschutz im Weg und gelb-schwarze Bretter sichern diesen ab.",0.0
2256637,"Ist dieser OB noch ernst zu nehmen.Nein muss man feststellen.warum legt es sich für das DOC so in Zeug,was steckt dahinter? Ein OB der nicht in Remscheid wohnt was wollen wir damit?",0.0
2206915,"► Auf ihr Geld wartet sie bis heute.  Das glaube ich nicht! Sie erwartet sicher nicht, dass verschleudertes Geld zu ihr zurückfindet.",0.0
2155569,"""Solide Arbeit?""  -  Wann soll diese denn und nachprüfbar-messbar geleistet worden sein mit welchem Gesetz?",0.0
1975869,"Eine Partei, deren Gesicht sich auf eine Einzelperson beschränkt, ist doch nicht wirklich wählbar, egal welche flotten Sprüche da kommen. NRW ist das beste Beispiel. Seit Lindner hier weg ist, ist von NRW-FDP nicht mehr zu hören und zu sehen. ",0.0
2065857,"Wie ein Alkoholiker. Nur noch ein Glas, dann höre ich auf zu saufen.  Einfach nur widerlich, was die sogenannte ""Elite"" eines Landes da für eine Schmierenkommödie abzieht. Was haben die für ein Verstädnis von Übernahme von Verantwortung, Führung und Leistungsbereitschaft?",0.0
2229771,"Liebe Greta, ich muss mich mal bei Dir bedanken. Als Du angefangen hast mit Deinen Protesten, habe ich angefangen, für jedes Mal, wenn Du ""Klima"" sagst, einen Holzscheit für meinen Ofen auf den Stapel zu legen. Also ich schätze mal, der aktuelle Vorrat reicht jetzt schon für mindestens 3 Jahre. Und das ist wirklich toll für den Fall, dass in Deutschland eine CO2-Steuer eingeführt wird. Dann kann ich nämlich meine Gasheizung ausschalten und mit Holz heizen. Klasse, oder? /satire off",0.0
2194597,"Am 26.7. schrieb die RP: „Anzeigen sind nicht geschrieben worden, „weil man keinen Anwesenden individuell beschuldigen konnte“. Entsprechend seien auch keine Personalien festgehalten worden.“  Heute wissen Sie aber, dass Anzeigen gegen Deutsche geschrieben wurden? Woher haben Sie denn diese Info?",0.0
2106797,"Wann wird in Deutschland mal für die Interessen (fäire Renten, faire KK-Beiträge, ordentliche Strasse, ordentliche Schulen und Kitas, fäire Besteuerung von Lohn und Gehalt, Schließen von Steuerschlupflöchern, mehr Leherer und KITA-Mitarbeiter, besseres Internet, etc.) der steuerzahlenden Bundesbürger protestiert????????",0.0
1921101,"Mmm, wenn man jetzt dazu eine Meinung äußert, ist das dann ""Rattismus"" ?",0.0
2137391,"Im übrigen bleibe eine interessante Frage: Wie wären wohl die öffentlichen reaktionen, wenn CDU und FDP genauso offen mit der AfD anbandeln würden, wie SPD und Grüne das gerade mit der Linken tun?",0.0
2120795,"Wow. 644.000 Italiener. Wieso hört man von denen eigentlich nie irgendwas Negatives? Waren damals die ersten ""Gastarbeiter"", und bis heute sicher auch die, die wirklich ARbeit suchten und sich mit ihren nachfolgenden Generationen hervorragend integriert haben.  Wir dürfen auf die Entwicklung der Rumänen und Bulgaren gespannt sein.",0.0
2162441,"Wieso der neue Kommissionschef aus einer Partei kommt, die bei der Europawahl eine krachende Niederlage erlitten hat, muss mir jemand noch erklären. In nur drei Ländern (Niederlande, Spanien und Portugal) waren die Sozialdemokraten erfolgreich, aber diese sollen den Kommissionschef stellen.",0.0
2172501,"MBDus....09.07./10.31....................................Für diesen post 100ige Zustimmung, klares, verständliches Statement, Danke.",0.0
2198127,"Äh, ich dachte, das gibt´s schon. Hieß früher Führerschein. Die beste Ausbildung nützt nix, wenn man sie nicht anwendet.",0.0
2244037,Den Italienern dürfte spätestens jetzt klar sein was es bedeutet wenn Salvini  nicht mehr ihre Interessen vertritt. Bei den kommenden Wahlen wird er m.E. eine solide Mehrheit erhalten. ,0.0
1987413,"Es stellt sich nicht die Frage wie gefährlich der Austritt der Briten für die EU ist sondern wie gefährlich ist die EU- Herrschaft für die Menschen in Europa. Dieser überbürokratische Haufen hat mit den Menschen in Europa nichts am Hut sondern ist nur damit beschäftigt was man den Menschen in Europa zumuten oder verbieten kann. EWG und EG waren sinnvolle Vorläufer, die jetzige EU kannste in die Tonne kloppen.",0.0
2233375,"und ich dachte immer, in dieser Stadt gibt es keine Chaoten. ",0.0
2142373,"## UN verurteilen Militärgewalt gegen Demonstranten ##  Hat die UN auch Vertreter in Frankreich? Der Umgang und dies in brutalster Form von  ""Sicherheit und Polizeikräften"" mit Demonstranten müsste die UN auch aufschrecken!  In den ÖR Medien kann man dies nicht lesen geschweige in Bild oder Film anschauen - warum wohl nicht!?  In den sozialen Medien sind diese menschenverachtenden Vorgehensweise öfter zu sehen.  Wohl ""weil nichts sein kann - was nicht sein darf!?""  Quo vadis ÖR Medien? ",0.0
2198803,"Kunstrasenplätze verbieten? Eher werden Parteispenden verboten.  Ein sehr bekannter Hersteller von Kunstrasen ist ""AstroTurf"" - und zu Astroturf bietet die Wikipedia allerlei Unterhaltsames: https://de.wikipedia.org/wiki/Astroturfing ",0.0
2154693,Am  Besten  gar Nichts !!!! - ,0.0
2170063,So langsam werden die Demokraten knapp in der AfD...,0.0
2211591,"Der Sozialismus feiert gerade sein Comeback, da stören doch solche Gedenkfeiern nur. ",0.0
2001551,"...der jetzt übrigen klar als Kreatur Washingtons geoutet wurde. Dem haben sie nämlich Zugriff auf die ganzen geperrten Konten gegen, mit denen die USA die Wirtschftskrise in Venezuela ausgelöst haben. Also eigentlich habne die USA Staat und Vok von Venezuela beraubt um es einen (damit natürlich klar extrem korrupten) Politiker ihres Geschmacks zu geben, der dann wohl als ihr Stellvertreter dort regierenl und das Land den USA auf dem Silbertablett servieren soll.  ",0.0
2104577,Endlich gibt's in der Arena ein RICHTIGES Bier!,0.0
2227501,Oh mein Gott. Jetzt wird Düsseldorf de facto von Rot-Rot-Grün regiert.  Ich hoffe die Düsseldorfer ändern daran bei der nächsten Kommunalwahl etwas.,0.0
1968431,"Der Beitrag gehört auf 10 € oder weniger gesenkt. ARD, ZDF und Co. sollten auf ein Maß gestutzt werden, dass ihrem Auftrag entspricht. Fernsehen, Internet und Radio mit möglichst vielen Kanälen ist nicht nötig.  Herr Stephan Brandner hat vollkommen recht. Viele junge Kunden nutzen die Angebote nicht und müssen trotzdem zahlen, um das Schlaraffenland von ARD & Co. zu finanzieren.",0.0
2254115,Das Sommerloch wirft einen überdimensionalen Schatten auf das Ozonloch.,0.0
2115499,"Man beachte und bilde sich dann eine Meinung =   20. Spieltag:   B. Dortmund   =   51 : 20 Tore  -  49 Punkte  ;   BMG                    =   41 : 18  Tore - 42 Punkte  ;   Bayern               =   44 : 23  Tore  - 42 Punkte  ;    Bayer 04            =   32 : 31  Tore  - 30 Punkte  ;    34. Spieltag =    ist bekannt - eine  ""Blamage""  für beide  Borussia Mannschaften !!!! -   Oder ???? - ",0.0
2173287,Was die Krim und den Fall Skipal angeht teile ich seine Meinung. Was Diktaturen angeht nicht,0.0
2019581,"Das ist eine schöne Aktion. Sowohl für die Tiere, als auch für den Enkel, der dabei die Natur kennen lernt. Ich würde die beiden gerne irgendwie unterstützen - z.B. mit einer kleinen Geldzuwendung für das Futter. ",0.0
2008893,"Wie kann sie sagen, es finde nicht auf Kosten der Schüler statt? Woher will sie das wissen? Sie sollte vielleicht mal die Arbeitsstättenregel lesen. Danach ist 20 Grad für leichte sitzende Tätigkeit als Mindestrichtwert als gesundheitlich zuträglich definiert.  Beschlüsse von ""Gremien"" und Schulpflegschaft können doch nicht zu Lasten der gesundheit einzelner gehen! Wo sind wir hier eigentlich?",0.0
2214151,"""Wir wollen aufklären, nicht klagen.""   Gorbatschow soll angeblich den Satz geprägt haben  „Wer zu spät kommt, den bestraft das Leben“ .  Ich würde es so formulieren: Wer nicht klagt (vor Gericht), der klagt später (über vollendete Tatsachen). Mit Überzeugung und Blauäugigkeit alleine kann man keinen Kampf gewinnen, und die Gegenseite (Politik, Verwaltung und Wirtschaft) hat sich bereits schlagkräftig aufgestellt.",0.0
2242441,"ich kann ihn da komplett verstehen. An seiner Stelle würde ich eine Pause bei der Nationalmannschaft einlegen, bis ein neuer Trainer am Start ist und die Situation neu bewertet. Unter Löw wird er nicht die Nr. 1 werden und ständig nur zur Nationalmanschaft zu reisen, um dann nicht zu spielen, während man bei seiner eigenen Mannschaft permanent Top Leistung abliefert, wer würde da nicht frustriert sein? Also Junge, mache Nägel mit Köpfen und es wird Dir damit besser gehen.",0.0
2018077,Uploadfilter und die mit dem Gesetz verbundenen rechtlichen Folgen werden für viele Forenbetreiber zu einem unkalkulierbaren Risiko. Viele Angebote werden daher wahrscheinlich im Netz verschwinden.,0.0
2025359,"Der Friedrich-Ebert-Platz eignet sich besser zum Umstieg mit ""Umsteiger""-Ansage als der Hauptbahnhof. Wenn ein Bus dort steht blockiert er alle anderen Linien. ",0.0
2130925,Nur knapp 300 Linke und ein paar übriggebliebene Realitätsverweigerer waren gekommen. Werden immer weniger.  Schwein gehabt.,0.0
2146281,"Ich wusste gar nicht, dass Verzicht  Geld kostet. Denn darum werden wir, da es 5 nach Zwölf ist, nicht herum kommen. Da das viele nicht einsehen wollen, werden wohl Gesetze dazu nötig sein. Versuchen wir es erst einmal so Frau Marschall. Wie heißt es im werbefinanzierten Fernsehen so schön: Costa nix.",0.0
2133953,"Es ist ihnen zu gönnen. Schließlich kann man kaum einen Teil seines Personals immer mehr und schwierigere Aufgaben tun lassen wollen und sie dafür auch noch einkommensmäßig benachteiligen. Oder will tatsächlich jemand, dass Polizisten, Feuerwehrleute, Bombenentschärfer usw. ihr Leben für immer weniger Geld aufs Spiel setzen? ",0.0
2113277,"Was kommt dabei wohl raus? Freispruch oder Bewährungsstrafe? Ich kann aber sagen, was nicht dabei rauskommt! Eine Abschiebung!",0.0
2223731,"renaissance ....... Interessant,  ist das für alles und jedes viel Geld da ist nur nicht für dringend notwendige und Ausreichende Sicherheitsorgane. Wer nicht tun ist auch Schuld. ",0.0
2254889,"BRD Bereicherungs-Kult RAP-stepp-PEPPER:  Wer sich hier noch wundert, hat es nicht verstanden.  BRD Kult und von der Masse getragen.   Volks-Verblödung in höchster Form.",0.0
2086539,Sind unsere Parlamente nicht auch voll von Komikern?,0.0
2045277,"Huub, Huub, Hurra. Neuer Schlachtruf auf Schalke!",0.0
2200611,Der erste Schritt zurück auf die Bäume - ist aus dem Auto auszusteigen. Je nach Standort sind es dann nur noch ein paar Schritte.,0.0
2252305,So sieht gelebter Klimaschutz der Bundesregierung aus. ,0.0
2120785,"""Die Gerüchte über den neuen Trainer treiben die Aktie des Klubs an der Mailänder Börse nach oben. Das Papier legte am Donnerstag um 2,2 Prozent auf 1,47 Euro zu.""  Das ist ja ein irrer Gewinnsprung. Da holt man ja ruckzuck die Bayer-Aktie ein, wenn das so weiter geht.",0.0
2081039,"Also kommt jetzt ein Asylangebot an Assange, Manning und Snowden?  ",0.0
2081213,Ich denke Herr Laschet sollte sich besser um NRW kümmern. Da hat er genug zu tun.,0.0
2149649,"Nu meckert ma nich über eure schöne Stadt..Würde sofort zu euch hinziehen-wenn ich könnte..Lebt mal ne zeitlang im Osten-so wie ich-da würdet ihr aus dem Meckern nicht mehr rauskommen..Selbst nach 30 Jahren Einheit läuft noch nicht alles so,wie es soll..",0.0
2117983,"Wo sind nur die Klimawandel-Panikmacher, die eine Jahrhundert-Dürre prophezeien, wenn man sie mal braucht?",0.0
2146007,"# Klimachefin der Vereinten Nationen, Patricia Espinosa FfF können demonstrieren - Samstags + Sonntags. Aber was können sie nicht? Eingreifen in die reale Politik und Wirtschaft. Und warum? Weil sie keine Erfahrung haben. Als Erwachsener Bürger bin ich, glücklicherweise, noch nicht abhängig von Frida und Co. und es wäre schön, wenn Frau Espinosa eine bessere Einstellung hätte sonst ist sie fehl am Platz.",0.0
1965683,Es ist integeren Journalisten zu verdanken das Fehlverhalten  dieser Art schonungslos aufgeklärt wird. Und das wir in eine gut funktionierende Demokratie leben. Danke für diesen wichtiger Beitrag dazu.,0.0
2013199,"Wundern würde es mich nicht, wenn diese Morddrohungen aus dem Hambacher Forst kämen ...",0.0
2086509,"Zitat Alexander Dobrindt: „Wer die Rechtsaußen-Parteien in Europa beobachtet, der weiß, dass sie den Parlamentarismus mit seinen eigenen Mitteln von Innen heraus zerstören wollen. Der Deutsche Bundestag hat kein Interesse, einer solchen Entwicklung Vorschub zu leisten.“ Dazu bedarf es im Deutschen Bundestag keiner rechts-aussen-orientierter Partei. Dafür sorgen die ""Alt-Eingesessenen"" schon selber.  Wer sich alles schön redet, wird irgendwann erschrocken sein, wenn er die Realität erkennt.",0.0
1999773,"Ob Herr Hochrainer wohl glaubt, was er da schreibt? Ein verschossener Elfmeter ist ein gutes Zeichen? Als ich die Überschrift las, dachte ich zunächst, dass dieser Spruch auch gut zur BILD passen würde. Dann sah ich, von wem der Artikel stammt, und erinnerte mich, dass der Verfasser ja vorher für die BILD gearbeitet hatte.  Karsten Kellermann und ein ehemaliger BILD-Reporter berichten jetzt im Duo über die Borussia. Na, dann ist ja alles klar.",0.0
2012009,"Sorry, haben den Vornamen aus dem Artikel falsch abgeschrieben. Er ist an einer Stelle falsch geschrieben und genau die habe ich getroffen.",0.0
2234387,"Tanzmusik ist Musik, zu der getanzt werden kann. Wenn man will, kann man zu jeder Musik tanzen. Demnach dürfte dann in keiner Gaststätte von Goch Musik laufen. Was soll der Unsinn?",0.0
2180377,Was dann passiert? Die Bilderberger werden sicher einen Plan B haben.,0.0
2017775,und die Erde ist eine Scheibe.,0.0
2035249,"Eigentlich kein wirkliches Problem, eher vielfach ein Luxusproblem. Wenn einige Eltern mehr ihre eigenen Kinder erziehen würden und nicht nur morgens abgeben und abends wieder abholen, dann könnten viele externe, fremde Erzieher eingespart werden.",0.0
2155755,"Ich wage mal eine Prognose zum Ergebnis:  - Niemand kann sich an irgendwas erinnern. - Bestenfalls übernimmt jemand die ""politische Verantwortung"" (Konsequenzen: keine). - Es kann nicht festgestellt werden, was konkret falsch gemacht wurde. - Man findet das alles bedauerlich, macht aber weiter wie bisher.  Dass die SPD darauf besteht, erst bei der Ära ""Reul"" anzufangen, obwohl die Ursachen DAVOR liegen, zeigt doch schon, worum es geht: eigene Reinwaschung und Schuldzuweisung an ""die Anderen"".",0.0
2014067,"Wieder so ein Experiment mit offenem Ende und die Betroffenen sind später gefangen in einer anderen Welt, als die übrige. Das nachweislich gescheiterte Experiment der antioautortären Erziehung läßt grüßen, war auch am Leben und er anderen Welt vorbeigedacht. ",0.0
1943139,"Und wer denkt an den gelben Sack? Ich weiss nicht wieso so eine Entscheidung über eine schwarze Mülttonne soviel Zeit kostet.. wieso klappt es in anderen Städten. Kein Wunder das wir mit der Digitalisierung in Deutschland hinterher hängen, wenn wir uns mit sowas beschäftigen. Und wenn diese Entscheidung so viel Zeit und Aufmerksamkeit auf sich zieht wieso hat man auch nicht direkt die Gelbe Tonne herausgerückt ?  ",0.0
2099393,Trifft es genau auf den Punkt.,0.0
2094177,"Vielleicht sollte man überlegen, eine Heirat in Dänemark in Deutschland nicht anzuerkennen. Die Vorlage von Dokumenten hat schon ihren Sinn.",0.0
2130177,Klasse Wahlwerbung für die Alternative hier im Westen.  Der Osten ist uns da schon mehrere Schritte voraus.,0.0
2217609,Ist halt nur eine Meinung. Bei einem Dieselverbot werden nur die bestraft die von den Autokonzernen betrogen wurden unter freundlicher Mitwirkung der Bundesregierung. Ist auch nicht gerecht. Und die Umweltspuren sind  nur Kosmetik. Richtige Maßnahmen für eine  bessere Mobilität und Fracht sehen anders aus.  Die Bilder von letzter Woche mit  LKW‘s  auf 3 Spuren vor dem Uni Tunnel sind doch erschreckend.,0.0
2003355,Diese Frau interessiert keinen Menschen!!!,0.0
1961501, ‚Allahu Akbar' ,0.0
1915609,"Hätte am diese Forderung nicht schon vor etlichen Jaaaahren hier in Neuss stellen können/müssen/dürfen? Warum ist denn da nichts passiert? Die hier und heute fehlenden  Mitarbeiter im Bereich Grünfläche hat man damals wegrationalisiert um den Haushalt einigermaßen in den Griff zu bekommen. Heute, wo die politische Lage im Rathaus etwas anders aussieht, wird so eine Unterbesetzung plötzlich angeprangert.  Wie sich doch die Zeiten und die Lage einer Stadt ändern kann.   ",0.0
2203737,"Statt Solarparks in Bayern und Sachsen-Anhalt zu erwerben - was hat das mit Nahversorgung zu tun? - wäre es vielleicht ratsam, sich mal Gedanken über die vielen Dachflächen an öffentlichen Gebäuden (z.B. Schulen) in Neuss zu machen und diese ggf. zur Energiegewinnung zu nutzen. Das wäre doch mal eine Investition in dezentrale Versorgungsstrukturen!",0.0
2007781,"Angesichts der Anzahl der Schulen in Deutschland und ihres Sanierungszustands schätze ich mal, dass jeden Tag an mindestens einer Schule die Heizung ausfällt. Bislang gab es noch keinen ARD-Brennpunkt deswegen. ",0.0
2055971,"Sellt sich die Frage, warum wurden die Fahrzeuge nicht als tatnotwendiges Mittel eingezogen?",0.0
2076223,Immer Freitags während der Schulzeit?  Ironie Ende,0.0
2238955,Wenn er nicht seine bekannten Eltern hätte und natürlich RTL (!!!!!!!!) wäre dieser Typ ein NICHTS. Komik sieht anders aus. Der Mann ist einfach nur RTL-Zuschauerlike.,0.0
2019085,"""zukunftsfähige Technologie nach vorne zu stellen"". Wenn Deutschland mehr in Rüstung investieren würde, könnten die Mitarbeiter doch bei Airbus Defence and Space unterkommen. Dann klappts auch wider mit den Regierungsfliegern",0.0
2131155,"Klingt im ersten Moment doch verdammt gut.  Wenn jetzt auch noch die fußkranken Autofahrer mitspielen würden, sollte sich da etwas bewegen.",0.0
1937515,"Das Problem ist doch, dass private Einrichtungen hier eine TÜV Aufgabe übernehmen. Das hat die zuständige Stelle der Bundesrepublik auch noch für gut geheissen. hier Unabhängigkeit und Sicherheit zu erkennen fällt schon schwer. Die Zahlen der Materialprobleme  und deren Anstieg in den letzten Jahren sprechen da eine andere Sprache.",0.0
2191041,Gott sei Dank ist für Herrn Gauck alles gut ausgegangen.  Nun kann die Erde sich wieder weiterdrehen.,0.0
1969239,Ich finde die Regelung das jeder Haushalt zahlen muss einfach RICHTIG. Es ist schlichtweg egal ob ich die öffentlich rechtlichen sehe oder nicht. Ich habe die Möglichkeit sie zu sehen und das reicht.,0.0
1922533,"Also ehrlich, so ein DUMMES Geschwafel habe ich schon lange nicht mehr gehört. Hätte der BVB seine 1000% Chancen genutzt, wären die Bayern untergegangen. Ein gutes und spannendes Spiel und die bessere Mannschaft hat gewonnen.  Fortuna Ole.",0.0
2141845,"Da diese Art schon lange in Südeuropa heimisch ist, ist es am wahrscheinlichsten, dass die Zecke mit Tiertransporten eingeschleppt wurde. Denn auch hier gilt: Am Grund eines jeden Problems sitzt immer der Mensch!",0.0
1966633,"Zu einem Dilalog gehört auh die Bereitschaft zum Zuhören. Politiker bevorzugen aber den Monolog, sie leiden unter notorischem Sendungsbewußtsein.  Klappe halten, Argumente abwägen und ggf. Meindung ändern ist nicht vorgesehen. Bringt auch wenig wegen Fraktionszwang und anderen disziplinarischen Methoden.",0.0
2141897,Wo liegt eigentlich dieses Mallorca?,0.0
1985983,"Diese Art der ""Unterhaltung"" hat mittlerweile eine Vorbildfunktion! Denn wenn das Leben nur noch abwärts geht, dann merkt man, dass der Urwald lebt!!!! Der betreffende Sender, macht halt das, was seine Zuschauer verstehen---mehr nicht.....! Das wird auch als ""Kundenorientiert"" bezeichnet.",0.0
2084709,"Waren das die Fachkräfte aus Osteuropa ?  Hat die Polizei wie vor ein paar Tagen in Bocholt ""Betretungsverbote"" ausgesprochen.  Ironie Ende.  Kostenlose Wahlwerbung für eine alternative Partei.",0.0
1914567,"Seit dem die Airberlin mit der perfekten Business Class nicht mehr da ist, ist Germanwings eh kein richtiger Ersatz. Daher kann ich jedem nur raten, nach USA via Amsterdam mit KLM zu fliegen.",0.0
2140911,"Jetzt hat Island das Spiel gegen die Türkei auch noch 2:1 gewonnen.  Ich vermute, Erdogan wird jetzt von der UEFA eine Wiederholung der Partie fordern,  wegen Diskriminierung bei der Einreise. ",0.0
2038111,"Wird langsam unerträglich, die Zeitgeistkirche. Aus den Gegnern des Ablasshandels wurden die schlimmsten Ablasshändler. Freunde, wenn ich in den Tempel gehe erwarte ich Mystik, kein Genderklo oder irgendwelchen Ökoblödsinn!",0.0
2142437,"Man kann sich nur immer wieder wundern, wie viele Politiker in Deutschland den Amtseid ""zum Wohle des deutschen Volkes"" ablegen -  um sich dann in der Praxis vollkommen schmalos  gegen das Land zu agieren. Aber solange die Mehrheit der Wähler das honoriert machen sie wohl alles richtig !? ",0.0
2218805,In meinen Augen hat die Stadt Mönchengladbach vor den Zuständen im Stadtwald kapituliert. Regelmäßiges säubern ist einfach zu wenig und hat eine Alibi Funktion. Ich fordere konsequentes abschleppen von falsch abgestellten Fahrzeugen. Permanente Anwesenheit von Ordnungsamt bzw. Mitarbeitern von Sicherheitspersonal. Videoüberwachung und Erteilung von Platzverboten.  Als Anwohner fühle ich mich im Stadtwald nicht mehr wohl.,0.0
2004829,Das gibts nur in Deutschland ....  und die (Unter) - Welt lacht sich kaputt!,0.0
2157109,"FREIbad heißt: alles ist erlaubt. Eintritt auch frei. Nein, nicht für alle.",0.0
2075863,Männliche Leoparden sind in der Natur nicht an der Aufzucht der Jungen beteiligt. Sie begatten mehrere weibliche tiere in ihrem Revier.,0.0
2076119,"Hoffentlich denken Sie auch an die Menschlichkeit, wenn es demnächst wieder einmal um die Frage geht, mehr Geld für Soziales auszugeben oder statt dessen die Steuern für Superreiche, Konzerne und Kuponschneider zu senken.",0.0
2059669,Lebe jetzt seit 61 Jahren am Flughafen. Die Lautstärke hat stark abgenommen. Von mir aus können sie bis 23 Uhr Landen und Starten. Ich will doch nicht wie in einer Gruft leben.,0.0
2190325,"Im Umkehrschluss werden die von den Bauer produzierten Lebensmittel teurer, wo zum Großteil auch wieder Personen drunter leiden, die eh schon mit jedem Euro rechnen müssen. ",0.0
2129089,Die SPD sollte jetzt endlich mal wieder klar Schiff machen. Schließlich wird sie noch gebraucht – als Juniorpartner für GR2.,0.0
2234185,"Warum soll man sich die Arbeit machen, wenn man doch einfach wieder irgendwelche Steuern erhöhen kann, um die Verluste abzufangen? Schliesslich ist die Abgabenquote in Deutschland so niedrig, da geht noch viel mehr.",0.0
2132739,"Jarzombek verkörpert all das, wofür die CDU bei den letzten Wahlen abgestraft wurde. Schauschläger sind nicht das, was junge Wähler mögen.",0.0
2102505,"Ich halte verkaufsoffene Sonntage grundsätzlich für überflüssig.  In Anbetracht des Artikels sei allerdings die Frage aufgeworfen, ob die Befragung eines Juweliers und des Inhabers eines Modegeschäfts mit einer doch eher speziellen Zielgruppe, also 2 von 340 Händlern (= 0,6 %), auch nur ansatzweise für die Händlerschaft in der Hildener Innenstadt und deren Umsätze repräsentativ sein kann.  Der Rest des Artikels ist das für die RP Hilden typische Recycling früherer Berichte.",0.0
2098623,"Wenn ich hier viele Kommentare lese, wird mir klar, dass Kritik. Ich mehr sachlich ist. Zudem bin ich froh, dass diese „Kritiker“ nicht selbst an der Macht sitzen. Die würden Schnur noch um Falschparker, Poser, Freigriller etc. Kümmern und die wirklich wichtigen Mittel der Steuerung nicht beherrschen.",0.0
2130717,Mir wird Angst und Bange !!!,0.0
2230241,"Es ist doch eigentlich ganz einfach, in Deutschland nur noch Biofleisch zulassen. Massentierhaltung Europaweit verbieten und schon ist der größte Teil der Gülle weg. Wir werden nicht verhungern. Für viele wird das aber Verzicht auf weitere umweltschädliche Aktivitäten bedeuten als da wären Flugreisen, Elterntaxis, Zweit-und Drittwagen etc. pp. Mehrere Fliegen mit einer Klappe geschlagen.",0.0
2134943,"Angemessen, wenn man so etwas bei über 85 Morden überhaupt sagen kann.  Für mich als medizinischer Laie ist es aber unerklärlich, dass die ersten Sterbefälle nicht schon früher als Mord enttarnt worden sind. Hat da vielleicht auch eine Klinik nicht richtig untersucht, um einen schlechten Ruf zu erhalten? Wenn dem so war, sollte auch noch andere Personen angeklagt werden. Denn dann könnten vielleicht noch einige Opfer am Leben sein.",0.0
1953489,"Es ist doch klar, dass ein EU-Austritt nicht mit dem Backstop vereinbar ist, beim dem die EU GB auf Dauer in der Zollunion festhalten kann.  GB sollte den harten Brexit Wagen und zugleich auf jegliche Zollkontrollen an der Grenze zu Irland verzichten. Mal sehen, ob dann die EU Irland zu solchen Kontrollen zwingen würde?",0.0
1929805,"Wie schön das Afrika beim Internet gefördert werden soll, AAAABER ich will auch schnelles Internet, ich hab noch nicht mal vernünftigen Handyempfang. ",0.0
1962469,"der Kinderwagen kann ruhig in den Keller, sie soll sich nicht so anstellen, der ist in Ordnung! Ich musste vor 10 Jahren mit meinen Zwillingen auch von der 3. Etage ins EG laufen, meistens alleine UND hatte noch eine 3 jährige, die Trotzphasen hatte, die nicht zurecht kam, das sie jetzt zwei Geschwister auf einmal hatte.",0.0
1932781,"Und auf die Geschichte fällt die Richetrin ein, na dann wundert mich eigentlich nichts mehr an so manchen Urteilen. Kompliment aber an den Besitzer, coole Nummer die er da abgezogen hat, wenn man aber bedenkt dass eine Vogelspinne ca. 50 bis 60 Euro kostet hat er ein Verlustgeschäft hingelegt. Vielleicht sollte er das nächste mal nach 5 Leguane mitbringen, die bringen pro Stück bis zu 2000 Euro, da kann er sich ne Strafe von ca. 3000 Euro locker leisten.",0.0
2055055,"""Freude, roter Götterfunken"".  Allein bei dieser Überschrift wird mir schon wieder schlecht so das die Lust darauf diesen Artikel noch zu lesen gleich wieder gegen Null sinkt.  ""Freut euch Rote Nebelkerzen"" würde reisserischer klingen und Hunger darauf machen zu erfahren was die wieder abgesondert haben.  Es ist traurig über seine alte Partei nur noch so herziehen zu können.  Traurig, traurig, traurig.",0.0
2000025,"Wetten, dass die Grünen bei der nächsten Sonntagsfrage um mindestens einen Prozentpunkt zulegen?!",0.0
