,Unnamed: 0,id,Text,Reject Newspaper,Reject Crowd,Rejection Count Crowd,Sexism Count Crowd,Racism Count Crowd,Threat Count Crowd,Insult Count Crowd,Profanity Count Crowd,Meta Count Crowd,Advertisement Count Crowd
55273,55273,2146421,"Ich kann nur hoffen dass alle Künstler zusammenhalten und Monheim ignorieren, solange ""Seine Hoheit"" noch die ""Kunstkeule"" schwingt. So kennen wir ja seine Herrlichkeit, was ihm nicht passt wird beseitigt oder entlassen. Auch wenn eine Entlassung wieder zurückgenommen werden muss, setzt leider kein Lernprozess ein. ",0,0,0,,,,,,,
55292,55292,2146527,"Nur mal zum Nachdenken die Vornamen der Mannschaft:  Bekir, Mohamed, Omercan, Tolga, Salih, Kerim, Ömer, Mustafa, Aykut, Tugay, Kerim, Tuncay, Tayfun, Haci, Burak, Emre, Sami , Ehad, Oguzhan, Bünjamin, Ahmet  Das nenne ich gelungene Integration!",0,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
55130,55130,2145809,Armutszeugnis!,0,0,0,,,,,,,
44942,44942,2104143,Armutszeugnis ,0,0,0,,,,,,,
54789,54789,2144467,Mir graust bei dem Gedanken AN die höhner.....,0,0,0,,,,,,,
54690,54690,2144129,mir graust bei dem gedanken das die höhner.....,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54774,54774,2144403,"Viele assoziieren mit veganer Ernährung vor allem Verzicht. Ärzte weisen aber darauf hin, dass Veganer keineswegs kränkliche Genussverweigerer sind, sondern gesünder leben als der Durchschnitt. Diese Form der Ernährung könne vor Diabetes, Bluthochdruck und sogar Krebs schützen. ",0,0,0,,,,,,,
78,78,1911567,"Viele assoziieren mit veganer Ernährung vor allem Verzicht. Ärzte weisen aber darauf hin, dass Veganer keineswegs kränkliche Genussverweigerer sind, sondern gesünder leben als der Durchschnitt. Diese Form der Ernährung könne vor Diabetes, Bluthochdruck und sogar Krebs schützen.",0,0,0,,,,,,,
42774,42774,2095073,"Viele assoziieren mit veganer Ernährung vor allem Verzicht. Ärzte weisen aber darauf hin, dass Veganer keineswegs kränkliche Genussverweigerer sind, sondern gesünder leben als der Durchschnitt. Diese Form der Ernährung könne vor Diabetes, Bluthochdruck und sogar Krebs schützen.",1,0,0,,,,,,,
54744,54744,2144311,Koennen diese Augen luegen?,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19230,19230,1996125,Können diese Augen lügen?,0,0,0,,,,,,,
54330,54330,2142621,"Wer jährlich Neubürger in der Anzahl von mehreren Großstädten ins Land lässt, muss sich doch wirklich nicht wundern, wenn der Wohnraum knapp wird.",0,0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0
46038,46038,2108541,"Wer jährlich Neubürger in der Anzahl von mehreren Großstädten ins Land lässt, muss sich nicht wundern, wenn der Wohnraum knapp wird.",0,0,0,,,,,,,
54194,54194,2142077,Und?,1,0,0,,,,,,,
39555,39555,2081239,Und? ,1,0,0,,,,,,,
54186,54186,2142053,Warum ist das Kommentarforum geöffnet?,1,0,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0
53405,53405,2138903,"Korrekt und gut recherierter Bericht. Roger Klüh ist geschäftlich und privat so authentisch, ambitioniert und durchstrukturiert wie beschrieben. Er ist immer für eine Überraschung gut. Da kommt noch was!",0,0,0,,,,,,,
53393,53393,2138845,"Korrekt und gut recherchierter Bericht. Roger Klüh ist geschäftlich und privat so authentisch, ambitioniert und durchstrukturiert wie beschrieben. Er ist immer für eine Überraschung gut. Da kommt noch was!",0,0,0,,,,,,,
53345,53345,2138631,Schlimmer geht immer. ,0,0,0,,,,,,,
8722,8722,1949325,Schlimmer geht immer.,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52803,52803,2136367,Schlimmer geht immer.,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53135,53135,2137757,"Tja, Gleich und Gleich gesellt sich gern.",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17050,17050,1986615,Gleich und gleich gesellt sich gern.,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52807,52807,2136375,Lächerlich!,0,0,0,,,,,,,
52238,52238,2134141,"""Geflügel-Mortadella vor Gericht""  Korrektur  Ich meine, dass Geflügel-Mortadellas, aber auch Krakauer, Wiener Würstchen und alle sonstigen migrierten Würste vor Gericht gehören. Danke Merkel, damit muss endlich Schluss sein! Ironie Ende, aber Kompliment für diese  informative Schlagzeile.",0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52236,52236,2134125,"""Geflügel-Mortadella vor Gericht"" Ich meine, dass Geflügel-Mortadellas, aber auch Krakauer, Wiener Würstchen- und alle sonstigen emigrierten Würste. Danke Merkel, damit muss endlich Schluss sein! Ironie Ende, aber Kompliment für diese  informative Schlagzeile.",0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51946,51946,2132949,Einzig Neuwahlen währen jetzt richtig.   Da aber die GR2 Parteien bei der EU Wahl in Summe stark verloren haben trauen Sie sich jetzt nicht und kleben an Ihren Macht und Geldtrögen.,0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
51766,51766,2132085,Einzig Neuwahlen währen jetzt richtig.  Da aber die GR2 Parteien bei der EU Wahl in Summe stark verloren haben trauen Sie sich jetzt nicht und kleben an Ihren Macht und Geldtrögen. ,0,0,0,,,,,,,
51604,51604,2131397,Täterbeschreibung?,1,0,0,,,,,,,
17526,17526,1988541,Täterbeschreibung!?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51367,51367,2130543,"Bunt,fröhlich,politisch und sehr warm.",1,0,0,,,,,,,
51261,51261,2130165,"Bunt ,fröhlich, politisch und sehr warm.",1,0,0,,,,,,,
51168,51168,2129849,Wahnsinn macht frei !,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19593,19593,1997701,Wahnsinn macht frei 1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50977,50977,2129101,"""Ratsherr""roeseler(er wurde noch nie im rat gesehen)hat 300 teilnehmer angemeldet? werden wieder 20 leute kommen und sich lächerlich machen. ",0,0,0,,,,,,,
50943,50943,2128929,"""Ratsherr""roeseler(er wurde noch nie im rat gesehen)hat 300 teilnehmer angemeldet? werden wieder 20 nasen kommen und sich lächerlich machen.",1,0,0,,,,,,,
50592,50592,2127519,"Welche Beweise gibt es für diese schrecklichen und ehrenrührigen Vorwürfe. Ist die SPD jetzt auch schon qualifiziert und berechtigt kriminaltechnische Untersuchungen zu führen, und die polizeilichen und staatsanwaltlichen Untersuchungen zu stören und zu behindern? Interessant, wie aufgeblasen die SPD hier auftritt.",0,0,0,,,,,,,
50591,50591,2127517,"Welche Beweise gibt es für diese schrecklichen und ehrenrührigen Vorwürfe. Ist die SPD jetzt auch schon qualifiziert und berechtigt Kriminaltechnische Untersuchungen zu führen, und die polizeilichen und staatsanwaltlichen Untersuchungen zu stören und zu behindern? Interessant, wie aufgeblasen die SPD hier auftritt.",0,0,0,,,,,,,
50534,50534,2127337,Chapeau! ,0,0,0,,,,,,,
34414,34414,2059653,Chapeau. ,0,0,0,,,,,,,
50377,50377,2126639,Hochmut kommt vor dem Fall,0,0,0,,,,,,,
50354,50354,2126515,"Es gibt Menschen, die haben in ihrem Leben etwas erreicht. Und zwar dadurch das sie gehandelt haben. Dann gibt es Menschen, die nichts erreicht haben, und zwar deshalb weil sie seitenlange Kommentare in irgendwelchen Printmedien vom Stapel lassen, und immer alles besser wissen.",0,0,0,,,,,,,
49466,49466,2122545,"Es gibt Menschen, die haben in ihrem Leben etwas erreicht. Und zwar dadurch das sie gehandelt haben. Dann gibt es Menschen, die noch nichts erreicht haben, und zwar deshalb weil sie Kommentare in den sogenannten sozialen Medien vom Stapel lassen, und immer alles besser wissen.",0,0,0,,,,,,,
49895,49895,2124491,"Ich hoffe sehr, das das erst ein Anfang ist.  Der Anfang für den vollständigen Niedergang der CDU in MG und Bundesweit. Ein OB der einen amerikanischen Konzern erlaubt sich weit ab der Autobahn anzusiedeln, und dadurch wissentlich in Kauf nimmt das die Bürger in Lärm und Abgasen ersticken....gehört abgewählt samt der Partei. Ich danke allen jungen Wählern für dieses befriedigende Ergebnis.",0,0,0,,,,,,,
49874,49874,2124401,"Ich hoffe sehr, das das erst ein Anfang ist.  Der Anfang für den vollständigen Niedergang der CDU in MG und Bundesweit. Ein OB der ein amerikanischen Konzern erlaubt sich weit ab der Autobahn anzusiedeln, und dadurch wissentlich in Kauf nimmt das die Bürger in Lärm und Abgasen ersticken....gehört abgewählt samt der Partei. Ich danke allen jungen Wählern für dieses befriedigende Ergebnis. ",0,0,0,,,,,,,
28737,28737,2036083,"Es gibt Menschen, die haben in ihrem Leben etwas erreicht. Und zwar dadurch das sie gehandelt haben. Dann gibt es Menschen, die nichts erreicht haben, und zwar deshalb weil sie seitenlange Kommentare in irgendwelchen Printmedien vom Stapel lassen, und immer alles besser wissen.",1,0,0,,,,,,,
49243,49243,2121641,"Viele assoziieren mit veganer Ernährung vor allem Verzicht. Ärzte weisen aber darauf hin, dass Veganer keineswegs kränkliche Genussverweigerer sind, sondern gesünder leben als der Durchschnitt. Diese Form der Ernährung könne vor Diabetes, Bluthochdruck und sogar Krebs schützen. ",0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48786,48786,2119755,Gut so.,0,0,0,,,,,,,
34909,34909,2061741,Gut so. ,0,0,0,,,,,,,
41280,41280,2088723,gut so.,0,0,0,,,,,,,
46380,46380,2109971,AfD wirkt...,1,0,0,,,,,,,
48681,48681,2119267,"Die Flüchtlingskosten belaufen sich auf insgesamt 55 Milliarden Euro jährlich. Da werden doch wohl noch 4 Milliarden für die Deutschen vorhanden sein. Aber es ist auch abzusehen, dass wir uns die Ausgaben für die Flüchtlinge nicht mehr lange leisten können.",0,0,0,,,,,,,
48680,48680,2119265,"Ich verstehe den Aufschrei der CDU nicht. Die Flüchtlingskosten belaufen sich auf insgesamt 55 Milliarden Euro jährlich. Da werden doch wohl noch 4 Milliarden für die Deutschen vorhanden sein. Aber es ist auch abzusehen, dass wir uns die Ausgaben für die Flüchtlinge nicht mehr lange leisten können.",0,0,0,,,,,,,
48169,48169,2117209,Null Toleranz.  Weiter so!!!,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13184,13184,1969691,Null Toleranz. Weiter so !!!!,0,0,0,,,,,,,
19658,19658,1997939,Null Toleranz  Weiter so !!!,0,0,0,,,,,,,
47341,47341,2113613,"der wollte halt lieber irgenwohin, wo was los ist und nicht in die ländliche Einöde Ost- Holland",0,0,0,,,,,,,
47272,47272,2113301,"der wollte halt lieber irgenwohin, wo was los ist und nicht in die ländliche Einöde Ost- Holland ",0,0,0,,,,,,,
47114,47114,2112769,"Meinungsfreiheit ist ein Grundrecht in Deutschland. Das bedeutet aber nicht, dass man immer zu allem seinen Senf dazugeben muss. Sich seine eigene Unwissenheit einzugestehen erfordert meist mehr Größe, als blöd daher zu plappern.",0,0,0,,,,,,,
34820,34820,2061355,Richtig so.,0,0,0,,,,,,,
46791,46791,2111605,"Bei der Verbrennung von Kohle entsteht viel CO2 und dies ist für das Klima schädlich. Braunkohle: · hat einen hohen Schwefelanteil (schlecht für die Umwelt) · großer Landschaftsverbrauch durch den Tagebau · der Grundwasserspiegel muss gesenkt werden, damit man sie abbauen kann",0,0,0,,,,,,,
14178,14178,1974159,"Bei der Verbrennung von Kohle entsteht viel CO2 und dies ist für das Klima schädlich  Braunkohle: · hat einen hohen Schwefelanteil (schlecht für die Umwelt) · großer Landschaftsverbrauch durch den Tagebau · der Grundwasserspiegel muss gesenkt werden, damit man sie abbauen kann",0,0,0,,,,,,,
19796,19796,1998565,"Bei der Verbrennung von Kohle entsteht viel CO2 und dies ist für das Klima schädlich  Braunkohle: · hat einen hohen Schwefelanteil (schlecht für die Umwelt) · großer Landschaftsverbrauch durch den Tagebau · der Grundwasserspiegel muss gesenkt werden, damit man sie abbauen kann",0,0,0,,,,,,,
32617,32617,2052473,"Bei der Verbrennung von Kohle entsteht viel CO2 und dies ist für das Klima schädlich Braunkohle: · hat einen hohen Schwefelanteil (schlecht für die Umwelt) · großer Landschaftsverbrauch durch den Tagebau · der Grundwasserspiegel muss gesenkt werden, damit man sie abbauen kann",0,0,0,,,,,,,
46717,46717,2111307,Die Propaganda-Abteilung des Wahrheitsministerium macht wohl momentan Überstunden.....,1,0,0,,,,,,,
11058,11058,1960039,Lächerlich!,0,0,0,,,,,,,
46121,46121,2108925,"Armseliger EU-Wahlkampfvorstoß eines einzelnen FPÖ-Mitglieds (und nicht etwa der Regierung von Niederösterreich). Motiviert dadurch, dass die FPÖ bei den Umfragen derzeit auf dem dritten Platz hinter ÖVP und SPÖ liegt. Ich wette drei Flaschen Wachau-Riesling darauf, dass dieser kranke Plan niemals umgesetzt wird.",0,0,0,,,,,,,
46101,46101,2108857,"Armseliger EU-Wahlkampfvorstoß eines einzelnen FPÖ-Mitglieds (und nicht etwa der Regierung von Niederösterreich).  Motiviert dadurch, dass die FPÖ bei den Umfragen derzeit auf dem dritten Platz hinter ÖVP und SPÖ liegt. Ich wette drei Flaschen Wachau-Riesling darauf, dass dieser kranke Plan niemals umgesetzt wird.",0,0,0,,,,,,,
46076,46076,2108717,"09:48 ""Fachleute schätzen ....."" Ja wer mag denn hier wohl der Fachmann sein, der hier so ganz offen diese, seine Meinung abgibt? ",0,0,0,,,,,,,
46035,46035,2108525,"""Fachleute schätzen ....."" Ja wer mag denn hier wohl der Fachmann sein, der hier so ganz offen diese, seine Meinung abgibt? ",0,0,0,,,,,,,
36290,36290,2067575,"Wer jährlich Flüchtlinge in der Anzahl von mehreren Großstädten ins Land holt, muss sich nicht wundern, wenn der Wohnraum knapp wird.",0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37181,37181,2071331,"Wer jährlich Flüchtlinge in der Anzahl von mehreren Großstädten ins Land holt, muss sich nicht wundern, wenn der Wohnraum knapp wird.",1,0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45912,45912,2107879,"Seehofer: ""Merkel genießt hohes Maß an Vertrauen in der Bevölkerung"" ist glaubwürdig? Ich glaube, der Seehofer bekommt oder hat sie schon, die Altersdemenz. Achtzehn % der Bevölkerung stehen gerade mal zu einer Merkel. Sechs Millionen von der CDU sind zur AfD gewandert . Das heißt doch , Merkel ist in der Bevölkerung unten durch. Das Land sehnt sich nach ihrem Abgang. Merkel hat dem Land nichts gebracht.  Seehofer lebt wohl in seiner eigenen Welt mit diesen Aussagen.",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45804,45804,2107509,"Seehofer: ""Merkel genießt hohes Maß an Vertrauen in der Bevölkerung"" ist glaubwürdig? Ich glaube, der Seehofer bekommt oder hat sie schon, die Altersdemenz? Achtzehn % der Bevölkerung stehen gerade mal zu einer Merkel. Sechs Millionen von der CDU sind zur AfD gewandert . Das heißt doch , Merkel ist in der Bevölkerung unten durch. Das Land sehnt sich nach ihrem Abgang. Merkel hat dem Land nichts gebracht.  Seehofer lebt wohl in seiner eigenen Welt mit diesen Aussagen.",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45576,45576,2106627,"Hurra, wir retten die Welt!!!!",0,0,0,,,,,,,
44821,44821,2103673,"Hurra, wir retten die Welt.",0,0,0,,,,,,,
45384,45384,2105871,Drohne?  Gibts bei der Polizei oder dem Grenzschutz den keine Scharfschützen mit B-Patronen?   ,0,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0
45166,45166,2104985,Drohne?  Gibts bei der Polizei oder dem Grenzschutz den keine Scharfschützen mit B-Patronen?  ,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44227,44227,2101349,Richtig wäre: anzeigen-verurteilen und dann abschieben! ,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44033,44033,2100457,Richtig wäre: anzeigen-verurteilen- und danach abschieben.,1,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
44068,44068,2100619,Richtig wäre: anzeigen-verurteilen- und danach abschieben.,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44112,44112,2100849,Richtig wäre: anzeigen-verurteilen- und danach abschieben.,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0
44023,44023,2100405,"Sehr interessant Frau Dogan. Vor allem das mit dem Warnblinklicht. Kommt mir auch bei uns Deutschen bekannt vor. Bei uns in Rheydt gibt es ein Teilstück Straße auf dem mit Vorliebe in der zweiten Reihe mit eingeschalteter Warnblinkanlage geparkt wird. Ich zweifele am Vorhandensein von Verstand  bei solchem Verhalten. Das ist doch genauso, als würde ich einem den Schädel einschlagen und ihm dann eine Kopfschmerztablette reichen. Irre nicht? ",1,1,3,0.0,0.0,0.0,1.0,3.0,0.0,0.0
43973,43973,2100203,"Sehr interessant Herr Alev Dogan. Vor allem das mit dem Warnblinklicht. Kommt mir auch bei uns Deutschen bekannt vor. Bei uns in Rheydt gibt es ein Teilstück Straße auf dem mit Vorliebe in der zweiten Reihe mit eingeschalteter Warnblinkanlage geparkt wird. Ich zweifele am Vorhandensein von Verstand  bei solchem Verhalten. Das ist doch genauso, als würde ich einem den Schädel einschlagen und ihm dann eine Kopfschmerztablette reichen. Irre nicht?",1,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
43191,43191,2096685,Die Propaganda-Abteilung des Wahrheitsministerium macht wohl momentan Überstunden.....,0,0,0,,,,,,,
1922,1922,1920027,"Viele assoziieren mit veganer Ernährung vor allem Verzicht. Ärzte weisen aber darauf hin, dass Veganer keineswegs kränkliche Genussverweigerer sind, sondern gesünder leben als der Durchschnitt. Diese Form der Ernährung könne vor Diabetes, Bluthochdruck und sogar Krebs schützen. ",0,0,0,,,,,,,
42270,42270,2092759,Wiederlich das wir als Bürger gezwungen sind durch städtisch Zuschüss und als GEZ Zwangszahler solche Menschenverachtende Zustände durch Fans und Fussballvereine mitfinazieren müssen. ,0,0,0,,,,,,,
42267,42267,2092739,Wiederlich das wir als Bürger gezwungen sind durch städtisch Zuschüss und als GEZ Zwangszahler solche Menschenverachtende Zustände der Fans und Vereine mitfinazieren müssen. ,0,0,0,,,,,,,
42160,42160,2092243,Wiederlich das wir als Bürger gezwungen sind durch städtisch Zuschüss  und als GEZ Zwangszahler solche Menschenverachtende Zustände mitfinazieren müssen. ,0,0,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0
41897,41897,2091275,Einfach nur Peinlich!,0,0,0,,,,,,,
41739,41739,2090649,Endlich mal gute Nachrichten!,0,0,0,,,,,,,
15400,15400,1979511,Endlich mal gute Nachrichten! ,0,0,0,,,,,,,
41594,41594,2090087," werner1955 Donnerstag, 25. April 2019, 14:57 Uhr   Meinungsfreiheit ist ein Grundrecht in Deutschland. Das bedeutet aber nicht, dass man immer zu allem seinen Senf dazugeben muss. Sich seine eigene Unwissenheit einzugestehen erfordert meist mehr Größe, als blöd daher zu plappern. Erklären Sie bitte mal was  ""R2Gs"" sind !",0,0,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0
41323,41323,2088915,Gibt keinen Klimawandel;),0,0,0,,,,,,,
30420,30420,2042811,Gibt kein Klimawandel;),0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5611,5611,1936067,Gut so.,0,0,0,,,,,,,
40816,40816,2086793,Endlich.,0,0,0,,,,,,,
3720,3720,1927831,Endlich,0,0,0,,,,,,,
40089,40089,2083425,"Wenn die adipöse Abgaslobby kurzatmig so tobt und schimpft wie heute hier, muss die Maßnahme wohl richtig sein.  Und vor allem ist das erst der Anfang.  Und nix ""Geissel & Zuschke"" - Ratsbeschluss.   In den Niederlanden ist das schließlich überall gang und gäbe.  In Paris läuft das seit Jahren auch - flächendeckend.  https://de.parisinfo.com/was-ansehen-in-paris/info/fuhrer/paris-en-velo-itineraires  Warum also in ""Klein-Paris"" nicht (rhet.).",0,1,4,0.0,0.0,0.0,1.0,0.0,0.0,3.0
40074,40074,2083371,"Wenn die adipöse Abgaslobby kurzatmig so tobt und schimpft wie heute hier, muss die Maßnahme wohl richtig sein.  Und vor allem ist das erst der Anfang.   Und nix ""Geissel & Zuschke"" - Ratsbeschluss.  In den Niederlanden ist das schließlich überall gang und gäbe.  In Paris läuft das seit Jahren auch - flächendeckend.  https://de.parisinfo.com/was-ansehen-in-paris/info/fuhrer/paris-en-velo-itineraires  Warum also in ""Klein-Paris"" nicht (rhet.).",0,0,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40086,40086,2083415,"Wenn die adipöse Abgaslobby kurzatmig so tobt und schimpft wie heute hier, kann die Maßnahme wohl so falsch nicht sein.  Und vor allem ist das erst der Anfang.  Und nix ""Geissel & Zuschke"" - Ratsbeschluss.   In den Niederlanden ist das schließlich überall gang und gäbe.  In Paris läuft das seit Jahren auch - flächendeckend.  https://de.parisinfo.com/was-ansehen-in-paris/info/fuhrer/paris-en-velo-itineraires  Warum also in ""Klein-Paris"" nicht (rhet.).",0,1,4,0.0,0.0,0.0,1.0,0.0,0.0,3.0
39805,39805,2082213,"Die Ausgleichszahlungen sollte nicht der Steuerzahler übernehmen müssen, sondern die Beführworter, die meinen, der Wolf hätte  hier seine natürliche Umgebung! Für mich Tierquälerei - für Wolf UND Haustier. ",0,0,0,,,,,,,
39800,39800,2082189,"Die Ausgleichszahlungen sollte nicht der Steuerzahler übernehmen müssen, sondern die Gutmenschen, die meinen, der Wolf hätte  hier seine natürliche Umgebung! Für mich Tierquälerei - für Wolf UND Haustier.",1,0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0
39209,39209,2079799,""" Den Angaben zufolge starben 2017 rund 110.000 Menschen an den Masern""  28.000 Fälle von Masern im ersten Quartal 2018  ""This follows consecutive increases over the past two years.""  4x 28.000 = 112.000, richtig?  Dies würde bedeuteten, dass die Sterberate bei über 98% liegt.  Wenn dem so ist sollte man Reisewarnungen auf für Gimpfte aussprechen. Denn von 100 Geimpften ist wohl mind. einer wegen Impfversagen dem Tode geweiht.  Is this twitter? Is it you Donald?",0,0,0,,,,,,,
39208,39208,2079795,""" Den Angaben zufolge starben 2017 rund 110.000 Menschen an den Masern""  28.000 Fälle von Masern im ersten Quartal 2018  ""This follows consecutive increases over the past two years.""  4x 28.000 = 112.000, richtig?  Dies würde bedeuteten, dass die Sterberate bei über 98% liegt.  Wenn dem so ist sollte man Reisewarnungen auf für Gimpfte aussprechen. Denn von 100 Geimpften ist wohl mind. einer wegen Impfversagen dem Tode geweiht.  Is this twitter? Is it you Donald? ",0,0,0,,,,,,,
39187,39187,2079717,Wunderbare Wahlwerbung für die neue Volkspartei.,1,0,0,,,,,,,
38481,38481,2076719,Wunderbare Wahlwerbung für die neue Volkspartei,0,0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0
39124,39124,2079299,Polizei Geldern:  können Weiße nicht von Schwarzen unterscheiden halten Hakenkreuze in Gaststätten für erlaubt gehen Hinweisen auf Straftatbestände nicht nach  Die gesamte Leitungsetage sollte umgehend ausgetauscht werden. Der Corpsgeist wird hier noch ungemein groß geschrieben.,1,0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0
39076,39076,2079075,Polizei Geldern:  können Weiße nicht von Schwarzen unterscheiden halten Hakenkreuze in Gaststätten für erlaubt gehen Hinweisen auf Straftatbestände nicht nach  Die gesamte Leitungsetage sollte umgehend ausgetauscht werden. Der Corpsgeist wird hier noch ungemein groß geschrieben. Schlimmer kann es in Lüdge nicht gewesen sein.,1,0,0,,,,,,,
38772,38772,2077893,"Das fehlt noch, eine Frau als DfB Präsidentin. Was das bringt, sehen wir ja gerade an unserer Regierungschefin. Wie sagte einst Paul Breitner, Frauenfußball ist unästhetisch. Recht hat er. Im Weltfußball nie angekommen,  geschweige bei der Fifa und Uefa.  ",0,1,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
38756,38756,2077829,"Das fehlt noch, eine Frau als DfB Präsidentin. Was das bringt, sehen wir ja gerade an unserer Regierungschefin, die ein Land gespaltet hat. Wie sagte einst Paul Breitner, Frauenfußball ist unästhetisch. Recht hat er. Im Weltfußball nie angekommen,  geschweige bei der Fifa und Uefa. ",1,1,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
38663,38663,2077477,"Letzten Freitag bekam ich $ 28755, weil ich arbeitslos bin. Ich möchte unsere Studie behalten. Ich habe letzte Woche hart gearbeitet und $ 19500 verdient Studieren Sie diese Website, um zusätzliche Fakten zu erhalten .. --->> Payearn.ga ",1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,5.0
38661,38661,2077471,"Letzten Freitag bekam ich $ 28755, weil ich arbeitslos bin. Ich möchte unsere Studie behalten. Ich habe letzte Woche hart gearbeitet und $ 19500 verdient Studieren Sie diese Website, um zusätzliche Fakten zu erhalten .. --->> Kasse9.com ",1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,5.0
38345,38345,2076195,"Millionen Familien und Steuerzahler suchen Wohnung und hier wird an leistungslos wieder ein ideologisches Geschenk verteilt?   Bitte in zwei Wochen überprüfen wer noch da ist und wie viel von der Einrichtung noch sauber, funktionsfähig oder vorhanden ist. ",0,0,0,,,,,,,
38200,38200,2075647,"Millionen Familien und Steuerzahler suchen Wohnung und hier wird an leistungslos wieder ideologische Geschenke Verteilt?  Bitte in zwei Wochen überprüfen wer noch da ist und wie viel von der Einrichtung noch sauber, funktionsfähig oder vorhanden ist.",0,0,0,,,,,,,
37544,37544,2072897,Super Idee. ,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34545,34545,2060219,Super Idee!,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37446,37446,2072419,Eine weise Entscheidung.,0,0,0,,,,,,,
36530,36530,2068621,"Eine ""weise"" Entscheidung!",0,0,0,,,,,,,
36316,36316,2067699,Die Propaganda-Abteilung des Wahrheitsministerium macht wohl momentan Überstunden.....,0,0,0,,,,,,,
35819,35819,2065559,"Wieder der nächste Versuch ideologisch falsche Versuch die Bürger zu Bevormunden und nach der Finanziellen Ausbeutung jetzt auch noch die Organe wirtschaftlich zu verwerten. Solange Promis und Reiche (Lauda) entgegen aller medizinischen Regeln bei Organspenden bevorzugt werden, kann niemand guten Gewissens Organspender werden. ",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24775,24775,2019485,"Wieder der nächste Versuch ideologisch falsche Versuch die Bürger zu Bevormunden und nach der Finanziellen Ausbeutung jetzt auch noch die Organe wirtschaftlich zu verwerten.  Solange Promis und Reiche (Lauda) entgegen aller medizinischen Regeln bei Organspenden bevorzugt werden, kann niemand guten Gewissens Organspender werden.",0,0,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35675,35675,2064979,Endlich.,0,0,0,,,,,,,
35572,35572,2064497,"Jetzt zum unabhängigen Ökostromanbiter wechseln!  Bei der Verbrennung von Kohle entsteht viel CO2 und dies ist für das Klima schädlich. Braunkohle: · hat einen hohen Schwefelanteil (schlecht für die Umwelt) · großer Landschaftsverbrauch durch den Tagebau · der Grundwasserspiegel muss gesenkt werden, damit man sie abbauen kann",0,0,0,,,,,,,
2436,2436,1922195,"Jetzt zum unabhängigen Ökostromanbieter wechseln!  · Bei der Verbrennung von Kohle entsteht viel CO2 und dies ist für das Klima schädlich Braunkohle: · hat einen hohen Schwefelanteil (schlecht für die Umwelt) · großer Landschaftsverbrauch durch den Tagebau · der Grundwasserspiegel muss gesenkt werden, damit man sie abbauen kann",0,0,0,,,,,,,
