,Unnamed: 0,id,Text,Reject Newspaper,Reject Crowd,Rejection Count Crowd,Sexism Count Crowd,Racism Count Crowd,Threat Count Crowd,Insult Count Crowd,Profanity Count Crowd,Meta Count Crowd,Advertisement Count Crowd
43373,43373,2097385,"Der gute Mann meint mit Geld könnte man alles kaufen und ganz schnell in die erste Liga aufsteigen. Ich denke sein denkfehler ist, dass man für Geld nicht auch hirn kaufen kann. Wenn man die Karriere von Norbert Meier sieht, dann sollte man dieses erst mal nachmachen können.",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43074,43074,2096229,"Tut mir Leid, das sind keine Umweltsünder, das sind Verbrecher am Gemeinwohl. Sie schädigen nicht nur die Umwelt, die Entsorgung der Kühlschränke geht zu Lasten der Solidargemeinschaft.  Die Bezeichnung ""Umweltsünder"" ist viel zu verharmlosend. Norbert Sinofzik, Rheinstadt Uerdingen",0,0,0,,,,,,,
43072,43072,2096225,"Tut mir Leid, das sind keine Umweltsünder, das sind Verbrecher am Gemeinwohl. Sie schädigen nicht nur die Umwelt, die Entsorgung der Kühlschränke geht zu Lasten der Solidargemeinschaft.  Die Bezeichnung ""Umweltsünder"" ist viel zu verharmlosend. Norbert Sinofzik, Rheinstadt Uerdingen",0,0,0,,,,,,,
43050,43050,2096165,"Schluckspechte, ahoi !",1,0,0,,,,,,,
42958,42958,2095807,"Schluckspechte, ahoi !",0,0,0,,,,,,,
42774,42774,2095073,"Viele assoziieren mit veganer Ernährung vor allem Verzicht. Ärzte weisen aber darauf hin, dass Veganer keineswegs kränkliche Genussverweigerer sind, sondern gesünder leben als der Durchschnitt. Diese Form der Ernährung könne vor Diabetes, Bluthochdruck und sogar Krebs schützen.",1,0,0,,,,,,,
78,78,1911567,"Viele assoziieren mit veganer Ernährung vor allem Verzicht. Ärzte weisen aber darauf hin, dass Veganer keineswegs kränkliche Genussverweigerer sind, sondern gesünder leben als der Durchschnitt. Diese Form der Ernährung könne vor Diabetes, Bluthochdruck und sogar Krebs schützen.",0,0,0,,,,,,,
42107,42107,2092069,Bei Laschets Bibel wo er sich selbst im Bildband veherrlicht ist das Geld natürlich kein Problem.,0,0,0,,,,,,,
41967,41967,2091539,Bei Laschets Bibel wo er sich selbst im Bildband veherrlicht ist das Geld natürlich kein Problem.,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41224,41224,2088485,"1955 Meinungsfreiheit ist ein Grundrecht in Deutschland. Das bedeutet aber nicht, dass man immer zu allem seinen Senf dazugeben muss. Sich seine eigene Unwissenheit einzugestehen erfordert meist mehr Größe, als blöd daher zu plappern.",0,0,0,,,,,,,
41222,41222,2088481,"1955 Meinungsfreiheit ist ein Grundrecht in Deutschland. Das bedeutet aber nicht, dass man immer zu allem seinen Senf dazugeben muss. Sich seine eigene Unwissenheit einzugestehen erfordert meist mehr Größe, als blöd daher zu plappern.",0,0,0,,,,,,,
40816,40816,2086793,Endlich.,0,0,0,,,,,,,
5686,5686,1936365,Endlich.,0,0,0,,,,,,,
35675,35675,2064979,Endlich.,0,0,0,,,,,,,
40737,40737,2086465,"Auch im Interesse der Mitglieder der Freiwilligen Feuerwehr, sollte auf Osterfeuer verzichtet werden! Wenige Personen stehen am Feuer - alle haben danach für Stunden oder auch ein bis 2 Tage schlechte Atemluft!",0,0,0,,,,,,,
40735,40735,2086459,"Auch im Interesse der Mitglieder der Freiwilligen Feuerwehr, sollte auf Osterfeuer verzichtet werden! Wenige Personen stehen am Feuer - alle haben danach für Stunden oder auch ein bis 2 Tage schlechte Atemluft!",0,0,0,,,,,,,
40416,40416,2084895,"Es ist bedenklich, wie sich CDU und FDP gegen dieses Gesetz wehren. Das Gesetz dient der Waffengleichheit von Mietern und Wohnungseigentümern. Es ist ein notwendiges Gesetz für eine demokratische Gesellschaft.   Ebenso wie das Baugebot, § 176 Baugesetzbuch. Damit können Eigentümer von Grundstücken und Gebäuden gezwungen werden, sich zu den städtebaulichen Zielen einer Kommune adäquat zu verhalten. Nach der Regel im Grundgesetz „Eigentum verpflichtet“. ",0,0,0,,,,,,,
40409,40409,2084865,"Es ist bedenklich, wie sich CDU und FDP gegen dieses Gesetz wehren. Das Gesetz dient der Waffengleichheit von Mietern und Wohnungseigentümern. Es ist ein notwendiges Gesetz für eine demokratische Gesellschaft.   Ebenso wie das Baugebot, § 176 Baugesetzbuch. Damit können Eigentümer von Grundstücken und Gebäuden gezwungen werden, sich zu den städtebaulichen Zielen einer Kommune adäquat zu verhalten. Nach der Regel im Grundgesetz „Eigentum verpflichtet“. ",0,0,0,,,,,,,
40378,40378,2084727,"Je öfter sich Seehofer zu Demokratiefragen äußert und ich mir seine Politik anschaue,  umso nachvollziehbarer wird mir, warum Bayern als einziges Bundesland gegen das Grundgesetz stimmte. Norbert Sinofzik, Rheinstadt Uerdingen",0,0,0,,,,,,,
40376,40376,2084723,"Je öfter sich Seehofer zu Demokratiefragen äußert und ich mir seine Politik anschaue,  umso nachvollziehbarer wird mir, warum Bayern als einziges Bundesland gegen das Grundgesetz stimmte. Norbert Sinofzik, Rheinstadt Uerdingen",0,0,0,,,,,,,
39905,39905,2082599,Interessant!,0,0,0,,,,,,,
1136,1136,1916447,Interessant!,0,0,0,,,,,,,
27602,27602,2031577,Interessant!,0,0,0,,,,,,,
39883,39883,2082527,"Wer sich an der Karfreitagsruhe stört, kann dann ja erst mal arbeiten gehen. ",0,0,0,,,,,,,
39879,39879,2082517,"Wer sich an der Karfreitagsruhe stört, kann dann ja erst mal arbeiten gehen. ",0,0,0,,,,,,,
39826,39826,2082311,"Wenn wir auf Dauer nicht nur ein Ausbildungs- / Ab- und Aufstiegsverein sein wollen, dann müssen Spieler wie Raman, Ayhan, Stöger gehalten werden!",0,0,0,,,,,,,
39825,39825,2082309,"Wenn wir auf Dauer nicht nur ein Ausbildungs- / Ab- und Aufstiegsverein sein wollen, dann müssen Spieler wie Raman, Ayhan, Stöger gehalten werden!",0,0,0,,,,,,,
39670,39670,2081679,"Wo war denn die Feuerwehr zu Beginn des Brandes? Die Pressefotos und auch die im Fernsehen gezeigten Videos belegen, dass zum Zeitpunkt, als nur die Vierung brennt, keine Löschversuche unternommen wurden. Erst, als das ganze Dach brennt, sind Hubbühnen mit Löschkanonen im Einsatz, leider viel zu wenige und mit zu kurzer Reichweite. Die Pariser Feuerwehr kann also Hochhausbrände wie vor wenigen Jahren im Londoner Grenfell Tower geschehen, nicht effektiv bekämpfen.",0,0,0,,,,,,,
39666,39666,2081667,"Wo war denn die Feuerwehr zu Beginn des Brandes? Die Pressefotos und auch die im Fernsehen gezeigten Videos belegen, dass zum Zeitpunkt, als nur die Vierung brennt, keine Löschversuche unternommen wurden. Erst, als das ganze Dach brennt, sind Hubbühnen mit Löschkanonen im Einsatz, leider viel zu wenige und mit zu kurzer Reichweite. Die Pariser Feuerwehr kann also Hochhausbrände wie vor wenigen Jahren im Londoner Grenfell Tower geschehen, nicht effektiv bekämpfen.",0,0,0,,,,,,,
39667,39667,2081669,"Wo war denn die Feuerwehr zu Beginn des Brandes? Die Pressefotos und auch die im Fernsehen gezeigten Videos belegen, dass zum Zeitpunkt, als nur die Vierung brennt, keine Löschversuche unternommen wurden. Erst, als das ganze Dach brennt, sind Hubbühnen mit Löschkanonen im Einsatz, leider viel zu wenige und mit zu kurzer Reichweite. Die Pariser Feuerwehr kann also Hochhausbrände wie vor wenigen Jahren im Londoner Grenfell Tower geschehen, nicht effektiv bekämpfen.",0,0,0,,,,,,,
38751,38751,2077805,"Klaus Allofs wäre wünschenswert, ist auf dem Markt und wäre sicher auch bereit! Er kennt das Profigeschäft von allen Seiten.",0,0,0,,,,,,,
38741,38741,2077765,"Klaus Allofs wäre wünschenswert, ist auf dem Markt und wäre sicher auch bereit! Er kennt das Profigeschäft von allen Seiten.",0,0,0,,,,,,,
38538,38538,2077001,"Ich möchte bitte auch keine Miete mehr zahlen müssen und ein Haus mit Garten!  Schön für die betroffenen, unfair allen anderen gegenüber. ",0,0,0,,,,,,,
38272,38272,2075959,"Ich möchte bitte auch keine Miete mehr zahlen müssen und ein Haus mit Garten!  Schön für die betroffenen, unfair allen anderen gegenüber. ",0,0,0,,,,,,,
38363,38363,2076245,"Eine sinnvolle Maßnahme. Vor einigen Jahren gab es mit vorbeugenden Impfungen keine Probleme. Heutzutage wollen Eltern ihre Kinder schützen, indem sie Schutzimpfungen verweigern. Sie erreichen dadurch glatt das Gegenteil, gefährden aber durch ihre ungeschützten Kinder die Gesellschaft, weil sich Krankheiten leichter verbreiten können.  Ein kleiner Pikser kann Leben retten. Man sollte sich schon auf die Ratschläge der Kinderärzte verlassen. ",0,0,0,,,,,,,
33217,33217,2054979,"Eine sinnvolle Maßnahme. Vor einigen Jahren gab es mit vorbeugenden Impfungen keine Probleme. Heutzutage wollen Eltern ihre Kinder schützen, indem sie Schutzimpfungen verweigern. Sie erreichen dadurch glatt das Gegenteil, gefährden aber durch ihre ungeschützten Kinder die Gesellschaft, weil sich Krankheiten leichter verbreiten können.  Ein kleiner Pikser kann Leben retten. Man sollte sich schon auf die Ratschläge der Kinderärzte verlassen. ",0,0,0,,,,,,,
38287,38287,2076003,Was versucht man uns hier unterzujubeln? Wieso bejubelt die Autorin dieses illegale Verhalten? Was macht das kleingeistige Verhalten der zwei Raser mittleren Alters hier besser als das der schwachbegabten Raserszene? Darf man mit Tesla mehr als mit tiefstgelegten BMW etc.?,0,0,0,,,,,,,
38285,38285,2075993,Was versucht man uns hier unterzujubeln? Wieso bejubelt die Autorin dieses illegale Verhalten? Was macht das kleingeistige Verhalten der zwei Raser mittleren Alters hier besser als das der schwachbegabten Raserszene? Darf man mit Tesla mehr als mit tiefstgelegten BMW etc.?,0,0,0,,,,,,,
38256,38256,2075901,Feigling,0,1,4,0.0,0.0,0.0,4.0,1.0,0.0,0.0
5140,5140,1933985,Feigling,0,0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0
37534,37534,2072857,"Ich finde es eine bodenlose Unverschämtheit hier das Görlitzer Werk in diesem Bezug zu nennen...es werden Fahrzeuge(Rohbauten) geliefert ja, aber die beschriebenen mit Mängeln kommen aus dem wunderschönen preiswerten Ostblock in Breslau! Ich bitte um eine Korrektur!!!",0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37530,37530,2072825,"Ich finde es eine bodenlose Unverschämtheit hier das Görlitzer Werk in diesem Bezug zu nennen...es werden Fahrzeuge(Rohbauten) geliefert ja, aber die beschriebenen mit Mängeln kommen aus dem wunderschönen preiswerten Ostblock in Breslau! Ich bitte um eine Korrektur!!!",0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37181,37181,2071331,"Wer jährlich Flüchtlinge in der Anzahl von mehreren Großstädten ins Land holt, muss sich nicht wundern, wenn der Wohnraum knapp wird.",1,0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36290,36290,2067575,"Wer jährlich Flüchtlinge in der Anzahl von mehreren Großstädten ins Land holt, muss sich nicht wundern, wenn der Wohnraum knapp wird.",0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36312,36312,2067681,"Laub ist im September 25, Strodel 27, Reiter 23, Kretschmann 26, Pettersson-Wentzel 28, Descheneau 24 ... . Keiner davon ",0,0,0,,,,,,,
36309,36309,2067673,"Laub ist im September 25, Strodel 27, Reiter 23, Kretschmann 26, Pettersson-Wentzel 28, Descheneau 24 ... . Keiner davon ",0,0,0,,,,,,,
36304,36304,2067653,"Eine gute Idee, aber leider verfassungswidrig.",0,0,0,,,,,,,
35936,35936,2066073,"Eine gute Idee, aber leider verfassungswidrig.",0,0,0,,,,,,,
35328,35328,2063399,"Die GRÜNEN - die Staatsfeinde im Schafpelz!  Zu erst habe ich gedacht ich befinde auf der Homepage  der GRÜNEN. Nachdem ich den Artikel zu Ende gelesen habe,  war ich mir sicher. ",0,0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0
35325,35325,2063389,"Die GRÜNEN - die Staatsfeinde im Schafpelz!  Zu erst habe ich gedacht ich befinde auf der Homepage  der GRÜNEN. Nachdem ich den Artikel zu Ende gelesen habe,  war ich mir sicher. ",0,0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0
35278,35278,2063191,"Das wirklich gerechte währe Sie abzuschaffen und den Konsum, besonders die Luxusgüter zu besteuern. ",0,0,0,,,,,,,
34300,34300,2059257,"Das wirklich gerechte währe Sie abzuschaffen und den Konsum, besonders die Luxusgüter zu besteuern. ",0,0,0,,,,,,,
35109,35109,2062513,"Hallo liebe Mitbürger, nur mal so zum Mitschreiben: In Schlebusch sollen für 50.000 Euro neue Designer-Mülleimer angeschafft werden, aber für die Reparatur oder Entfernung gefährlicher Reste und Trümmer von vergammelten Parkbänken in der Wupperaue in Rheindorf ist kein Geld da? Wem sollte das noch vermittelt werden können? Ich verstehe es nicht. Michael Schwenck",0,0,0,,,,,,,
35108,35108,2062509,"Hallo liebe Mitbürger, nur mal so zum Mitschreiben: In Schlebusch sollen für 50.000 Euro neue Designer-Mülleimer angeschafft werden, aber für die Reparatur oder Entfernung gefährlicher Reste und Trümmer von vergammelten Parkbänken in der Wupperaue in Rheindorf ist kein Geld da? Wem sollte das noch vermittelt werden können? Ich verstehe es nicht. Michael Schwenck",0,0,0,,,,,,,
34129,34129,2058535,Endlich!,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5360,5360,1934975,Endlich!,0,0,0,,,,,,,
34116,34116,2058479,"Durch einen Erbpachtvertrag ist das Ganze so günstig, das es auch für andere interessant gewesen wäre und durchaus ein „öffentliches“ Angebot hätte entstehen können,  auch öffentlich geförderter Wohnungsbau, um der Ghettoisierung ein Stück entgegen zu wirken, zumal es sich um ein städtisches Grundstück handelt...ein Schelm der Böses dabei denkt......",0,0,0,,,,,,,
34115,34115,2058475,"Durch einen Erbpachtvertrag ist das Ganze so günstig, das es auch für andere interessant gewesen wäre und durchaus ein „öffentliches“ Angebot hätte entstehen können,  auch öffentlich geförderter Wohnungsbau, um der Ghettoisierung ein Stück entgegen zu wirken, zumal es sich um ein städtisches Grundstück handelt...ein Schelm der Böses dabei denkt......",0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34088,34088,2058335,"Was ich mich eher frage, woher immer das Geld für die günstigen Autos kommt. ",0,0,0,,,,,,,
34087,34087,2058333,"Was ich mich eher frage, woher immer das Geld für die günstigen Autos kommt. ",0,0,0,,,,,,,
34015,34015,2058085,Es wird Zeit das wir Geisel zum Teufel jagen,0,1,4,0.0,0.0,2.0,0.0,2.0,0.0,0.0
27886,27886,2032655,Es wird Zeit das wir Geisel zum Teufel jagen,0,0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0
33231,33231,2055041,"Die Gebührenordnung für Ärzte (GOÄ) datiert inhaltlich und materiell von 1996  Immer wieder muss ich lesen, wie in diesem Artikel auch, dass Beamte, Politiker u. a. höhere Gehälter fordern und bekommen.  Wo aber bleibt die fachliche Überarbeitung und materielle Honorar-Erhöhung der seit 1996 und immer noch geltenden GOÄ???  Wieso muten die Bundestags-Abgeordneten uns privat abrechnenden Ärzten Honorare von vor über 22 Jahren zu, während Sie ihre eigenen Diäten regelmäßig erhöhen??? ",0,0,0,,,,,,,
32823,32823,2053337,"Die Gebührenordnung für Ärzte (GOÄ) datiert inhaltlich und materiell von 1996  Immer wieder muss ich lesen, wie in diesem Artikel auch, dass Beamte, Politiker u. a. höhere Gehälter fordern und bekommen.  Wo aber bleibt die fachliche Überarbeitung und materielle Honorar-Erhöhung der seit 1996 und immer noch geltenden GOÄ???  Wieso muten die Bundestags-Abgeordneten uns privat abrechnenden Ärzten Honorare von vor über 22 Jahren zu, während Sie ihre eigenen Diäten regelmäßig erhöhen??? ",0,0,0,,,,,,,
33107,33107,2054481,"Für mich, Fussball: NEIN DANKE ! Früher kämpften  in der Arena wilde Tiere gegen Gladiatoren, heute kämpfen tätowierte Toren gegen runde mit Luft gefüllte Bälle. ",0,0,2,0.0,0.0,1.0,2.0,0.0,0.0,0.0
12575,12575,1966865,"Für mich, Fussball: NEIN DANKE ! Früher kämpften  in der Arena wilde Tiere gegen Gladiatoren, heute kämpfen tätowierte Toren gegen runde mit Luft gefüllte Bälle. ",0,0,0,,,,,,,
28848,28848,2036551,"Für mich, Fussball: NEIN DANKE ! Früher kämpften  in der Arena wilde Tiere gegen Gladiatoren, heute kämpfen tätowierte Toren gegen runde mit Luft gefüllte Bälle. ",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33068,33068,2054343,"Wenn die Menschen nur von dem sprächen, was sie verstehen, würde bald ein großes Schweigen auf der Erde herrschen.",0,0,0,,,,,,,
26734,26734,2027811,"Wenn die Menschen nur von dem sprächen, was sie verstehen, würde bald ein großes Schweigen auf der Erde herrschen.",0,0,0,,,,,,,
32925,32925,2053757,Soso!,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1139,1139,1916453,Soso!,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29165,29165,2037701,Soso!,0,0,0,,,,,,,
32210,32210,2050605,Eine Lösung wäre die Einführung von Pfand auf Weinflaschen. Das freut dann auch einen Großteil der Rentner.,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32102,32102,2050135,Eine Lösung wäre die Einführung von Pfand auf Weinflaschen. Das freut dann auch einen Großteil der Rentner.,0,0,0,,,,,,,
32041,32041,2049913,Die Berühmtheit mancher Zeitgenossen hängt mit der Blödheit der Bewunderer zusammen.,0,0,0,,,,,,,
14700,14700,1976375,Die Berühmtheit mancher Zeitgenossen hängt mit der Blödheit der Bewunderer zusammen.,0,0,0,,,,,,,
31601,31601,2048021,"Na und, was soll es!? Es ist doch seine - private - Feier! Unser Franz Walter hatte Recep Tayyip doch auch letztes Jahr eingeladen. Und das sogar offiziell!",0,0,0,,,,,,,
31600,31600,2048009,"Na und, was soll es!? Es ist doch seine - private - Feier! Unser Franz Walter hatte Recep Tayyip doch auch letztes Jahr eingeladen. Und das sogar offiziell!",0,0,0,,,,,,,
31453,31453,2047341,"51.650 € wo ist der Mengenrabatt  42.000 €  ist genug  für die Kiste Die Verbrecher haben 400 PS  AUDIS A8 und AMG 6,3 Liter Mercedes  Der Ford Trecker reicht da nicht !",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31443,31443,2047301,"51.650 € wo ist der Mengenrabatt  42.000 €  ist genug  für die Kiste Die Verbrecher haben 400 PS  AUDIS A8 und AMG 6,3 Liter Mercedes  Der Ford Trecker reicht da nicht !",0,0,0,,,,,,,
31034,31034,2045457,War das denn nicht selbstverständlich?,0,0,0,,,,,,,
21250,21250,2004877,War das denn nicht selbstverständlich?,0,0,0,,,,,,,
30808,30808,2044447,"Merkwürdig -  manche Zeitgenossen.  Für eine Plürre im Pappbecher, die die Anbieter Kaffee nennen, 2-3 Euro zahlen -  aber 90 Cent für einen Brief von Flensburg nach Garmisch Abzocke nennen.  Die sollten ihre Briefe, so sie denn schreiben können, selbst zu Fuß zum Empfänger bringen.",0,0,0,,,,,,,
30455,30455,2042953,"Merkwürdig -  manche Zeitgenossen.  Für eine Plürre im Pappbecher, die die Anbieter Kaffee nennen, 2-3 Euro zahlen -  aber 90 Cent für einen Brief von Flensburg nach Garmisch Abzocke nennen.  Die sollten ihre Briefe, so sie denn schreiben können, selbst zu Fuß zum Empfänger bringen.",0,0,0,,,,,,,
30652,30652,2043827,Warum hält Löw noch an Neuer fest?,0,0,0,,,,,,,
29434,29434,2038693,Warum hält Löw noch an Neuer fest?,0,0,0,,,,,,,
29052,29052,2037305,"Ein Appell an das Herz der Europäer? Eher ein Aufruf die Nationalstaaten abzuschaffen und sich bedingungslos einer grün-rot-linken ideologie zu unterwerfen. Aber die Sozis werden es wohl nie kapieren dass Zentralisierungsbemühungen und Regulierungswut immer der erste Weg zur Diktatur (des himmlischen, sozialistischen Gutmenschentums auf Erden) ist. Die Schnullerkettenverordnung ist symptomatisch für das, was noch auf uns zukommt bzw. zukommen soll....!",1,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
28985,28985,2037037,"Ein Appell an das Herz der Europäer? Eher ein Aufruf die Nationalstaaten abzuschaffen und sich bedingungslos einer grün-rot-linken ideologie zu unterwerfen. Aber die Sozis werden es wohl nie kapieren dass Zentralisierungsbemühungen und Regulierungswut immer der erste Weg zur Diktatur (des himmlischen, sozialistischen Gutmenschentums auf Erden) ist. Die Schnullerkettenverordnung ist symptomatisch für das, was noch auf uns zukommt bzw. zukommen soll....!",1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
29034,29034,2037229,"Ein Appell an das Herz der Europäer? Eher ein Aufruf die Nationalstaaten abzuschaffen und sich bedingungslos einer grün-rot-linken ideologie zu unterwerfen. Aber die Sozis werden es wohl nie kapieren dass Zentralisierungsbemühungen und Regulierungswut immer der erste Weg zur Diktatur (des himmlischen, sozialistischen Gutmenschentums auf Erden) ist. Die Schnullerkettenverordnung ist symptomatisch für das, was noch auf uns zukommt bzw. zukommen soll....!",1,0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0
28873,28873,2036651,"So kann man sein Geld auch verdienen,  als Diener der Regierenden . Immer drauf auf die Opposition . Steht wohl auf der Gehaltsliste ? Bloß nicht Fr. Merkel beschädigen  mit einem Mottowagen. In Deutschland brennt der Baum, nur Tilly versucht den Zuschauer abzulenken. Für mich  ist er ein Diener der Regierenden. ",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28870,28870,2036641,"So kann man sein Geld auch verdienen,  als Diener der Regierenden . Immer drauf auf die Opposition . Steht wohl auf der Gehaltsliste ? Bloß nicht Fr. Merkel beschädigen  mit einem Mottowagen. In Deutschland brennt der Baum, nur Tilly versucht den Zuschauer abzulenken. Für mich  ist er ein Diener der Regierenden. ",0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28125,28125,2033609,"Mittlerweile Lächerlich was die Gewerkschaft hier abliefert. Schämen sollten die ""Experten"" sich  und ihre Hausaufgaben machen. Das Machtgehabe der IGM zeugt eher von ""haben wollen"" , wie von können. Macht es wie die Regierung und kauft euch externe ""Könner und Kenner, damit dieser ""bittere Geschmack"" von Manipulation und Einflussnahme endlich verschwindet. ",0,0,0,,,,,,,
28124,28124,2033605,"Mittlerweile Lächerlich was die Gewerkschaft hier abliefert. Schämen sollten die ""Experten"" sich  und ihre Hausaufgaben machen. Das Machtgehabe der IGM zeugt eher von ""haben wollen"" , wie von können. Macht es wie die Regierung und kauft euch externe ""Könner und Kenner, damit dieser ""bittere Geschmack"" von Manipulation und Einflussnahme endlich verschwindet. ",0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27412,27412,2030681,"Inzwischen habe ich ja mitbekommen das unsere grün-rot-linken Gutmenschen Deutschland vor die Wand fahren wollen, allein ich frage mich ....warum???",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27224,27224,2029929,"Inzwischen habe ich ja mitbekommen das unsere grün-rot-linken Gutmenschen Deutschland vor die Wand fahren wollen, allein ich frage mich ....warum???",1,0,0,,,,,,,
27297,27297,2030189,War es das etwa schon fuer Maassens Nachfolger? ,0,0,0,,,,,,,
27266,27266,2030079,War es das etwa schon fuer Maassens Nachfolger? ,0,0,0,,,,,,,
26640,26640,2027421,heute kann es n u r heissen:   mal endlich (!) VOLLE KANNE gegen so eine Krauter-Truppe.  also mal e n d l i c h zusammen mit Raman und Lukebakio und Hennings und Ducksch ,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26639,26639,2027417,heute kann es n u r heissen:   mal endlich (!) VOLLE KANNE gegen so eine Krauter-Truppe.  also mal e n d l i c h zusammen mit Raman und Lukebakio und Hennings und Ducksch ,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26317,26317,2025961,Bitte schließen Sie die Kommentarfunktion.,1,1,5,0.0,0.0,0.0,0.0,0.0,5.0,0.0
25399,25399,2022213,Bitte schließen Sie die Kommentarfunktion.,1,1,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0
26180,26180,2025419,"Die nicht gerade ""geschmackvolle"" Weihnachtsbeleuchtung am Eiscafé Baldini hängt 365 Tage im Jahr im Baum vor dem Café. Schön ist das nicht, könnte man auch sicherlich mal entfernen. ",0,0,0,,,,,,,
26179,26179,2025415,"Die nicht gerade ""geschmackvolle"" Weihnachtsbeleuchtung am Eiscafé Baldini hängt 365 Tage im Jahr im Baum vor dem Café. Schön ist das nicht, könnte man auch sicherlich mal entfernen. ",0,0,0,,,,,,,
25232,25232,2021477,"zig Hundertausende in die (erneute) Sanierung des Flüchtlingswohnheims, das geht ohne Diskussion ...Unterbringung für Obdachlose ...da muss erstmal genau überlegt, diskutiert usw werden ...am Ende wird garnix gemacht dann ist ja wieder SOmmer ...so ist das … ",0,0,0,,,,,,,
25104,25104,2020907,"zig Hundertausende in die (erneute) Sanierung des Flüchtlingswohnheims, das geht ohne Diskussion ...Unterbringung für Obdachlose ...da muss erstmal genau überlegt, diskutiert usw werden ...am Ende wird garnix gemacht dann ist ja wieder SOmmer ...so ist das … ",0,0,0,,,,,,,
25135,25135,2021049,Dieser Band will ich gar nicht zu nahe kommen. Der Auftritt in Chemnitz mit Feine Sahne Fischfilet  zeigt doch deutlich wo dieser Mann mit seiner Band steht. Linke Gewalt gegen unter anderem Polizisten tolerieren.,1,0,0,,,,,,,
25129,25129,2021033,Dieser Band will ich gar nicht zu nahe kommen. Der Auftritt in Chemnitz mit Feine Sahne Fischfilet  zeigt doch deutlich wo dieser Mann mit seiner Band steht. Linke Gewalt gegen unter anderem Polizisten tolerieren.,1,0,0,,,,,,,
24919,24919,2020119,https://www.nachdenkseiten.de/?p=49319&fbclid=IwAR0-8njqQtUJbjMYx2x0P1i3TCvGY8INVd5CzJFJ4ardI7koMwgA0n7R3l4,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,3.0
24918,24918,2020115,https://www.nachdenkseiten.de/?p=49319&fbclid=IwAR0-8njqQtUJbjMYx2x0P1i3TCvGY8INVd5CzJFJ4ardI7koMwgA0n7R3l4,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,3.0
24912,24912,2020085,"Dieser Artikel beschreibt, was man mit Kraftwerken aus den siebziger Jahren richtigerweise macht. Aber leider geht nicht jedes Unternehmen so mit technisch und ökologisch veralteten Kraftwerken um. ",0,0,0,,,,,,,
24908,24908,2020075,"Dieser Artikel beschreibt, was man mit Kraftwerken aus den siebziger Jahren richtigerweise macht. Aber leider geht nicht jedes Unternehmen so mit technisch und ökologisch veralteten Kraftwerken um. ",0,0,0,,,,,,,
24858,24858,2019871,"Oh man,  Briefkasten gelehrt????  In diesem Kontext bitte ""Briefkasten geleert"".",0,0,0,,,,,,,
24856,24856,2019867,"Oh man,  Briefkasten gelehrt????  In diesem Kontext bitte ""Briefkasten geleert"".",0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24077,24077,2016479,"wie tief will die Rheinisch Post(Pest) eigentlich noch sinken.Ständig diese blöden Berichterstattungen von Heidi und Tom.Beide doch wirklich nur XYZ Promis und dieses ganze Liebestheater von Heidi und den ganzen Vorgängern von Tom ist doch von der Klum inzeniert um ständig im Gespräch zu sein.Der Kaulitz soll sich lieber was ""Frisches"" suchen,ist doch fast noch ein KInd. Und die RP soll sich schämen für solche Berichte.",1,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
