text,label,five_folds,ten_folds,train_test_split
"Grenze zur Schweiz schließen? Suuper Idee Horsti. Dann kann man jemandem, der zum Zöllner sagt ""ich will in München jemanden unter einen Zug schubsen"", gleich die Einreise verweigen - und schon passiert sowas nicht mehr. Ein kleiner aber feiner Nebeneffekt wäre wenn man dann eine Psychopathin wie Weidel nicht mehr einreisen ließe.  aber ... m8 nix!",1.0,4,8,1
"Werden wir Deutschen jetzt die Welt retten und der Klimawandel wird nicht mehr kommen. Ich nutze weiterhin, wo ich es für sinnvoll halte Plastikbeutel oder Platiktüten! ",0.0,4,8,1
Bayer-Chef Baumann ist ein Traumtänzer der immer noch nichts merkt,1.0,4,8,1
"Sehe ich ähnlich. Aber auch die Eltern der Kinder kommen mir, sorry, merkwürdig vor. Ich achte doch darauf, wo mein 4 oder 5 jähriges Kind zum Spielen hingeht???",0.0,4,8,1
"Na..... Nun bildet euch mal nichts ein. Der ausgestreckte Finger auf dem Foto signalisiert vermutlich Gysis Frage an den Papst: ""Sind Sie es wirklich, der MIR eine Audienz gewährt?!""",0.0,4,8,1
"""Die Grünen wollten eine Partei sein, die Orientierung gebe, aber nicht eine, die ihre Positionen und Pläne an taktischen Zielen ausrichte.""  Ach ja ? Die Grünen sind derzeit (bis vor Kurzem auch noch MIT Habeck) in Regierungsverantwortung in Schleswig-Holstein ! Dennoch haben sie einem sinnlosen Projekt und ökologischen Desaster für die Ostsee zugestimmt. Stichwort Fehmarnbelttunnel !   https://de.wikipedia.org/wiki/Fehmarnbelttunnel  Herr Habeck ist für mich ein widerwärtiger Opportunist.",1.0,4,8,1
"fuechschen2......  ist halt schwer Terroristen zu erkennen.  Deshalb lieber alle zurück schicken. Lieber drei zuviel als noch ein Amri, oder andere ausländische Verbrecher. ",1.0,4,8,1
"Werden bald in Berlin die Lichter ausgehen? Der Erweiterungsbau des Bundestagsgebäudes weist erhebliche Baumängel auf. Es handelt sich um Risse in der Bodenplatte, die unter Umständen so gravierend sind, dass das Gebäude abgerissen werden muss. http://www.spiegel.de/politik/deutschland/bundestag-gravierende-baumaengel-marie-elisabeth-lueders-haus-droht-abriss-a-1237821.html#js-article-comments-box-pager",1.0,4,8,1
"Ständig wird über die Afd berichtet und gemeckert, da sie gefährlich sind. Was ist denn mit den ""Grünen""? Weitab von jeder Realität immer wieder Ideen, die einfach nicht zu glauben sind. Es sollte drüber nachgedacht werden, diese Partei zu verbieten. ",0.0,4,8,1
"Hier kann man die ganze Dummheit der Klima""aktivisten"" bestaunen. Laufen zu Tausenden in schwer abbaubaren Maler-Tyvel Anzügen rum und trinken Plastikflaschenwasser, euch kann man nicht ernst nehmen!  https://twitter.com/michel_brandt_/status/1142069563816914949/video/1  Rezo en´tspannt im 8000 Kilometer entfernten Urlaub https://twitter.com/HaraldBecker80/status/1134891598238638080/photo/1",1.0,4,8,1
Rauchverbot? Gegen egoistische und Rücksichtslose Eltern helfen keien Gesetzte. ,0.0,4,8,1
"An Hobre  Ich kann Ihre Verwunderung verstehen, aber leider ist der Bericht nicht ganz richtig. https://www.bfu-web.de/DE/Publikationen/Bulletins/2018/Bulletin2018-07.pdf?__blob=publicationFile  Der Zwischenbericht ist vom BFU veröffentlich worden.   ",1.0,4,8,1
Ich verstehe nicht weshalb man an der Batterietechnologie weiterhin festhält. Ein unabhängiges Elektroauto mit einer Brennstoffzelle wäre eine wirkliche Verbesserung für die Umwelt. Gleichzeitig wären die Ladestation nicht notwendig. ,0.0,4,8,1
Auch mit Brasilien?,0.0,4,8,1
"Aha, Kfz.Steuer rauf ( wir haben ja kein E-Auto), Spritpreise rauf, Strompreise rauf, Maut auf allen Straßen für Pkw, CO2 auf Gas,Heizöl und alle Produkte, die sich diese grünen noch ausdenken, Deutschland wird so teuer, wir können es und in absehbarer Zeit nicht mehr leisten.",0.0,4,8,1
"Äh, hat man uns nicht nach den Vorfällen sehr ausdauernd erklärt, da wäre gar nichts passiert und das sei nur eine Überreaktion der Badbetreiber gewesen?",0.0,4,8,1
Richard Grenell - Geh schnell !!!!,0.0,4,8,1
Mamas Ego ist nicht befriedigt worden und kann sich nicht mit Tochter rühmen.Ausnahmsweise mal gesang und nicht Eiskunstlauf oder Ballett wo die Tochter für die eigenen verpassten Träume der Mutti herhalten muss. Finde es gut das das Gericht so entschieden hat denn manchmal geht mir der weibliche Klagewahn auf den nerv.,1.0,4,8,1
"Herr  GeorgTriebels vielleicht hat Iwona Ritte sich verspekuliert, Ihrer Ansicht nach hätte sie schon 2017 schließen können. Tatsache ist, dass das Lokal etwas Positives für uns Bürger ist und die Stadt hier etwas zerstört. ",0.0,4,8,1
"Regieren jetzt Merkel und Macron die EU?? Wie kurzsichtig muss man sein, um nicht zu erkennen wohin die Chinesen wollen...an die Weltmacht, und dies nicht nur wirtschaftlich. Seit Jahrzehnten wird europäisches Know-How, europäisches Kulturgut usw. an die Chinesen und andere verkauft. Na ja, Merkel ist ja nicht mehr jung und Macron hat keine Kinder. Nach uns die Sintflut.",1.0,4,8,1
"So, so diese ""Linke"" fordert also Zensur???",0.0,4,8,1
"Es ist mir persönlich doch völlig egal, wie der Moslem seine Kinder anzieht, das geht mich doch gar nichts an. Ein Problem in der Schule gibt es doch erst, wenn die Kinder komplett verhüllt und nicht mehr als solche zu erkennen sind. Dann hat die Schule das Problem, wie sie Zeugnisse an die richtige Adresse bringt, und ist auch nicht mein Ding. Also beschäftigt mich das gar nicht.",1.0,4,8,1
"Ein Nachtrag noch: diese vollkommen überflüssige und schädliche Baumaßnahme illustriert in besonderer Weise was geschieht, wenn Verwaltungen und Politiker ganz offensichtlich über viel zu viel Geld - STEUERGELD der Bürger - verfügen dürfen.  Dann wird dieses Geld blindlings  verschleudert auf Teufel komm´raus - egal, wie sinnlos das alles ist.",0.0,4,8,1
"Es mag ja ohne weiteres sein, dass ein Hitzerekord heutzutage keine Leistung darstellt, doch, so frage ich, was war denn damals die Eiszeit? Ein versehen der Natur, oder hatten die damals Unverbesserlichen nur am falschen Knopf gedreht?   ",0.0,4,8,1
"Natürlich werden jetzt die Fehler bei der Schulung und den Lehrern gesucht und nicht bei dieser handyverkorksten Generation, die ja nur aus hochintelligenten Individuen besteht. Das Spielchen kennen wir ja schon von den allgemeinbildenden Schulen. In den meisten Fahrschulen stehen übrigens Simulatoren.",0.0,4,8,1
"...und weiter gehts. Guten Appetit, oder besser: Viel Glück.",0.0,4,8,1
Man sollte in D. die ÖR in die Hände der AfD legen. Mit Bestimmtheit würden wir dann objektiv und wahrheitsgetreu informiert: https://www.watson.de/deutschland/afd/957498263-freibad-afd-macht-stimmung-gegen-migranten-mit-einem-video-aus-israel  aber ... m8 nix!,1.0,4,8,1
Kann man verstehen.Gute Besserung.Alles Gute.,0.0,4,8,1
"Kondom- Pficht...... nichts bekannt. Wie will man diese Pflicht kontrollieren, soll die Kerze gehalten oder was? Das älteste Gewerbe soll so unter Kontrolle gehalten werden? Dann müssten den Männern den Besuch verboten werden und die Freudenhäuser dicht machen. Wenn man so besorgt ist wegen Leben Gesundheit und Umgang mit den Mädels, dann muss man sich überlegen wer sich diesen Stuss ausgedacht hat.",1.0,4,8,1
"Wovor sich wahrscheinlich am meisten ""gefürchtet"" wird, ist die Existenz des Arbeitsplatzes, bzw. der Erhalt der eigenen Position im Bundestag. Und des damit verbundenen Salärs.....:-(",0.0,4,8,1
"""Reichsparteitag"" in Athen! Ich könnte k..zen!",1.0,4,8,1
Fake News! Fake News!...Nicht?...Sch...!,1.0,4,8,1
"Es ist schon sehr merkwürdig...viele ""Freunde und Förderer"" von RWE sind jetzt auch für den Strukturwandel zuständig...eigentlich ein schlechter Witz, man hätte auch schon viel weiter sein können, wenn nicht gewisse Politiker ständig bremsen würden...",0.0,4,8,1
"Das ist unsere SPD wie wir sie kannten, so wollen wir Sie sehen, weiter so.",0.0,4,8,1
"Vielleicht darf (!!!) der gute MatS bei einem der nächsten nichtssagenden Freundschaftsspiele ja auch mal wieder  als Vertreter ins deutsche Tor aufrücken, um dann bei einer uneingespielten Abwehr mal wieder den ""Dummen"" spielen zu dürfen.  Na ja, bei solch einem Kurzhaarschnitt kann man halt nicht gegen Haar-Champoo ankommen. Leistung wird halt selbst von einem eutschen BT wie JL honoriert. ( tata-tata-tata)",1.0,4,8,1
Ein Bürgerwohl - Logo wäre mal ´ne Idee!,0.0,4,8,1
Ich kann sie nicht ab! ,1.0,4,8,1
Ich moechte wissen ob langfristig die EU Vorteile oder NAchteile bring.   Dies wurde noch nie versucht. Daher bin ich fuer den harten Brexit. Dann werden wir in 10-20 Jahren ja wissen ob die Laender Europas besser innerhalb einer sozialistischen Union bleiben oder ob man doch besser auf individuelle Freiheiten setzt..  ,0.0,4,8,1
"Trump wäre nicht das Trumpeltier, das wir kennenlernen mussten, wenn nicht damit zu rechnen wäre, dass er dieses Treffen zwei Stunden vorher einfach mal so abbläst. Ich rechne damit, dass es so oder so ähnlich kommt.",1.0,4,8,1
 Wir fahren mehr Fahrrad als mit dem Auto.Aber man lebt teilweisse sehr gefählich.Weil Radwege von Autos blokiert werden.Meiner Meinung kann Deutschland noch viel von Holland lernen.Da weiß jeder das man auf Radfahrer rücksicht nimmt.Da ist vielles entspannter,0.0,4,8,1
"Ja, ziemlich hirnlose PR-Aktion, zeigt auch IMHO recht deutlich, wo der MP seine Wähler verortet. ",1.0,4,8,1
"Solange die Regierung kriminellen Flüchtlingen,die mit 2 minderjährigen , Schwangeren Ehefrauen ungestraft bei uns leben dürfen, das Geld ,hinterherschmeisst, ist es kein Wunder, das für uns kein Geld für bezahlbaren Strom zur Verfügung steht!! Wen wundert es da, das die AfD einen solchen Zuspruch erhält??",1.0,4,8,1
Selbst Evelyn Burdecki hat Abitur. Das sagt doch schon alles über die Qualität des Abi aus...,1.0,4,8,1
Es sollte selbstverständlich sein Aussländern mit deutschem Pass die Staatsangehörigkeit zu entziehen!  Jede Meldung hier in der Rp über Delikte die augenscheinlich von Mitbewohnern mit Migrationshintergrund verübt werden werden mit Kommentarverbot untersagt! Seht euch nur um! Schöne neue Welt der (linken) Meinungsfreihheit!,1.0,4,8,1
"Ob das etwas ändern würde oder verhindert hätte steht dahin. Allerdings eines dürfte wohl einleuchten Waffen, vor allem Schußwaffen sollten für den Privatbesitz nicht zugelassen werden, lediglich mit strengen Ausnahmeregelungen. ",0.0,4,8,1
"Diese Krawallbrüder mit Migrationshintergrund verdienen Wertschätzung??  ...Ich bin selten sprachlos aber bei solchen Gedankengängen fehlen mir echt die Worte! Wenn die Polizei die Lage schon nicht in den Griff bekommt, werden Streetworker erst recht nichts ausrichten. Vermutlich sind die zukünftig die ersten, die zur Belustigung ins Becken geworfen werden! Die Düsseldorfer Politik (ganz gleich welche Partei und welche Ebene) hat doch nicht den Knall gehört und zieht den Schwanz ein. ",1.0,4,8,1
"Der Ankündigungsminister will Mal wieder etwas. Letztlich werden sich seine ""Pläne"" in Luft auflosen. Was in den Köpfen der Leser bleiben wird, dass Herr Spahn ""Gutes"" tun wollte. Dies hilft ihm dann zu guten Umfragewerten.",0.0,4,8,1
"Mein Gott Pegida, sind doch arme Trottel! Trotzdem müssen wir uns hier nicht von Migranten auf der Nase rumtanzen lassen, die sich hier nicht an Regeln halten und meinen es gelte das Faustrecht! Dass muss hier keiner hinnehmen,..",1.0,4,8,1
"So langsam tickt der OB so richtig aus. Ich warte schon voller Sehnsucht auf das nächste ""Wir müssen die Innenstadt für den Einzelhandel wieder attraktiver machen"" Statement. ",0.0,4,8,1
"Da wird so viel Geld in die Staatskasse wie noch nie - wo ist das Geld geblieben...?! Und jeden, der will, lässt dieser Staat in unser Land... und lässt einfach die Kommunen zahlen.... Unglaublich....",0.0,4,8,1
"Der 2016 zur ""Willkommenskultur"": ""Wir waren alle in diesem Rausch.""",0.0,4,8,1
Stand doch schon in diesem Bericht:  https://rp-online.de/nrw/staedte/neuss/neuss-investoren-streit-um-eternit-fabrikgelaende_aid-45198243    dass hier Tiefgaragen aus Denkmalschutzgründen nicht erlaubt sind.,1.0,4,8,1
"Soso, also noch dichter als dicht soll es werden. Dann nix wie raus aus der stadt und auf dem platten land eine bleibe suchen. Dort ist es ohne hin sauberer, gemuetlicher und ruhiger.  Und kaufen kann man auch dort alles was der mensch braucht, und das ohne die staedtische chaotische hektik.",0.0,4,8,1
"Mir war gar nicht bekannt, daß der sprichwörtliche  Falschparkermelder, ""Egon der autoritäre Rentner"" im fleckigen, ärmellosen Unterhemd, auf sein Kissen gestützt im Fenster liegend, jetzt auch online seine Mitmenschen terrorisieren kann.  Wie schrieb der  sozialdemokratische Dichter Max Kegel schon vor über 150 Jahren in seinem ""Denunziantenlied"":      ""Verpestet ist ein ganzes Land,  Wo schleicht herum der Denunziant.""",1.0,4,8,1
"Was hat die Bundeswehr und der Westen insgesamt eigentlich die ganze Zeit in Afghanistan gemacht, wenn  das Land sich heute dermaßen desolat präsentiert.  Wer soll denn gegen den IS und die Taliban kämpfen, wenn die ""guten Afghanen"" alle in Europa sind? ",0.0,4,8,1
"""Wie soll also die AfD-Fraktion des Bundestages im Jahr 2018 vom Handeln der Bundesregierung im Jahr 2015 in ihren Rechten verletzt worden sein?""  Ja das frage ich mich auch..Die AfD klagt ja als Oppositionsführer nicht als Staatsorgan, sondern als eine Art Privatperson oder so.   Anders herum wird es erst interessant: Wenn man gegen den Bund klagt wegen eines Gesetzes der Vorgängerregierung und die Klage abgewiesen wird, weil diese Regierung ja nicht mehr regiert.  Schon interessant das Ganze. ",0.0,4,8,1
"„Wenn es nach mir geht, wird bald eine neue Regierung gebildet“  Gern. Hauptsache, der Regierungs-Drückeberger Lindner ist an dieser Regierung nicht beteiligt. ",1.0,4,8,1
"Wer Morddrohungen versendet gehört dringendst zu einem Psychiater, da er alleine schon aufgrund seiner bodenlosen Dummheit eine klare Gefahr für die Allgemeinheit ist.",1.0,4,8,1
"Die SPD wird mit ihrer ""Flickschusterei"" das Grundproblem nicht beheben, das sich in Frankreich ähnlich darstellt und wovor die Franzosen so sehr zurückschrecken, auch wenn sie nach Deutschland schauen. Hier gibt es dazu mehr Einblicke: http://norberthaering.de/de/buchtipps/1108-gelbwesten ",1.0,4,8,1
"Dieses blödsinnige Anbiedern der Politiker bei solchen Veranstaltungen geht wie ein Schuß nach hinten los.Sie wollen damit ihre Verbundenheit mit dem ""Volk"" dokumentieren, vergessen aber, das sie auch ""Volk"" sind und nichts Besonderes. Ich erwarte von führenden Politikern  vernünftige Arbeit, indem sie wohlüberlegte Beschlüsse fassen und nicht auf allen ""Hochzeiten"" tanzen, dann passieren auch nicht solche Ausrutscher.",0.0,4,8,1
"Ich kannte Influenza früher nur als Krankheit, aber heutzutage scheint das eine lukrative Erwerbstätigkeit für Labertaschen zu sein. Fast schlimmer finde ich aber die sogenannten Follower, die sich den Auswurf dieser Leute auch noch antun...",1.0,4,8,1
"Mag ja sein, dass ich etwas nicht verstanden habe. Aber warum werden nicht einfach die Dammbalkenwehre geöffnet? ",0.0,4,8,1
"Gestern im TV hieß es noch, es wäre Lles voller Fäkalbakterien, die krank machen können. Klingt auch logisch, die Menschen sind schmutzig. ",0.0,4,8,1
"Mimimi … ist doch komisch, die Türken haben immer, wirklich immer, was zu meckern und zu lamentieren, und setzen gleich ihren großen Vorsitzenden mit allem diplomatischem Pipifax in Marsch. Wäre da z.B. die japanische Mannschaft gelandet, hätten die ruhig, höflich und gesittet die Kontrollen abgewartet. ",1.0,4,8,1
"Ein nenuer Tag, ein neues völkerrechtliche Verbrechen des Trump-Regimes. Ein neuerTag, eine neue Korruptionsaffäre der Familien Trump: politische Gefälligkeiten gegen Baugenemigungen und Grundstücke für die Kushners. Ein neuer Tag, eine neuer Anschlag des US-Präsidenten auf den Frieden irgendwo in der Welt, um seine schmierigen Waffengeschäfte am Laufen zu halten, mit denen er die US-Wirtschaftsbilanz besser lügen möchte. ",0.0,4,8,1
"Ich suche krampfhaft nach einem Grund, wofür ich eine Nationalhymne brauche. Mir fällt keiner ein.  aber ... m8 nix!",0.0,4,8,1
"Andersherum gefragt: Hätte er es nicht tun sollen, weil es sich um einen bösen, bösen rechten AfD-Mitarbeiter gehandelt hat? Überflüssiger Artikel, der sich wieder ausschliesslich gegen die AfD richtet.",0.0,4,8,1
"Der Eklat ist nicht das die AFD-Fraktion den Landtag verlassen hat, sondern die Beleidigungen dieser durch Frau Knobloch. Sie stellt diese Partei - ohne auch nur eine Begründung zu liefern - mit einer Partei aus unseligen Zeiten gleich. Die Beschimpfungen gegen Frau Knobloch sind natürlich auch wieder daneben; zeigen aber wie Frau Merkel incl. ihrer Claquere dieses Land auf absehbare Zeit gespalten haben.",1.0,4,8,1
"Nun ich bin mit meiner Tochter seit 2011 auch ein Neubürger der Stadt. Ja ich wohne für die Verhältnisse mit 635 € Warmmiete noch günstig. Ich fürchte aber, dass wenn die neuen Viertel mal stehen, dass Wohnen nicht mehr so zu halten sein wird. Ich bin dann mal gespannt, wo da die Reise hingeht .",0.0,4,8,1
"Bald sind wir wieder da, wo die DDR mal war. Dank Leuten wie Kühnert, Merkel & Co.",0.0,4,8,1
"Merkel und die gesamte links-grüne Entourage scheinen nun auch die CSU ""geschafft "" zu haben, damit s so weiter gehen kann. Der Bürger und Wähler wird sich weiter umschauen.",0.0,4,8,1
"Och nee Leute. Nun ist doch langsam gut! Ihr könnt noch so viel Wattebäusche werfen, wie ihr grün seit. Aber das wird nichts nützen! Diese Klientel versteht nur eine Sprache und deshalb sind Hundeführer mit dann sehr langer Leine und kaufreudigen belgischen Schäferhunden durchaus angemessen.",0.0,4,8,1
"Den sozial-medialen Arm der AfD erreicht man sowieso nicht mehr, die sind der braune Sumpf, die Steigbügelhalter für rechte Hetze und offenen Rassimus. Für die ist alles was nicht dem Weltbild entspricht Lügenpresse und linksversiffte Propaganda. Faschisten par excellence.",1.0,4,8,1
"Grüße an alle, die sich als Linksfaschisten gebärden und an diejenigen, die einer vielfach nachgewiesenen Gesinnungsjustiz das Wort reden.",1.0,4,8,1
"Au fein, dann wird ja sicher im dringend benötigten Sozialer Wohnungsbau investiert. ....äääh, nicht?",0.0,4,8,1
"Merkt denn der Staat nicht, wie er von diesen Typen vera*scht wird? Da kann einem die Polizei nur leid tun!",1.0,4,8,1
"Herr Habeck, als jemand der laut über Enteignungen nachdenkt sollten Sie mit dem Begriff der Kaltherzigkeit etwas sparsamer umgehen!",0.0,4,8,1
Das sind keine ► Flugblätter gegen Hochzeits-Korsos   Das dient der Klientel bestenfalls als Anleitung was man alles veranstalten kann!  tagosierra hat die weit bessere Idee ... ,1.0,4,8,1
"Hoffentlich weist er nicht auch allen Deutschen, zuallererst die deutschen Journalisten, aus. Denn wir sagen ihm ja auch täglich wie schlecht er ist und wie er zu regieren hat. Früher nannte man das Einmischung in innere Angelegenheiten - heute moralische Überheblichkeit und Arroganz.",0.0,4,8,1
"Völler hat einfach kein Händchen für Trainerverpflichtungen und  auch als Repräsentant des Vereins, sozusagen als Aushängeschild, gefällt er mit überhaupt nicht mehr. Dieses ewige Schönreden, Phrasendreschen nervt viele Fans.",0.0,4,8,1
"in der ernstesten Situation? Und wen wundert das. Jahrelange ideologische, Industriefeindliche, Rückwärtsgewandte Verbotes und Bevormundungspolitik werden jetzt sichtbar und spürbar. Wer nur mit Ausbeutung der eigene Bürger überleben will und die Interessen der Leistungserbringer nicht mehr achtet wir auch nicht mehr Gewählt. ",0.0,4,8,1
"Mal abgesehen davon, was man über diesen Merkel-Verschnitt denken soll: der Witz war echt gut!  Dass der bei den Grünen als solcher nicht ankam ist verständlich, bei den Grün-Männern stellt sich die Frage natürlich nicht, die sitzen mit Sicherheit schon alle. Im übrigen warte ich weiterhin darauf, dass sie endlich auch Transgenderquoten einführen. Oder sich alle Grünen zu beidem bekennen.",1.0,4,8,1
"Wenn eine Organisation die Bezeichnung ""allgemeinnützig"" verdient, dann ist es die DUH.",0.0,4,8,1
Hätte nicht zuerst Beugehaft zur Identitätsfeststellung angeordnet werden müssen? ( Zuvor hätte natürlich die Zurechnungsfähigkeit bescheinigt werden müssen).,0.0,4,8,1
"Hmm, vielleicht sollte man mit solchen Ankündigungen doch lieber warten, bis man den Sachverhalt klar ermittelt hat. Sonst hat man solche Nummer wie Sailsbury-Vergiftung, wo dann weite Teile der Geheimdienste eingestehen mußte, ebenfalls über das ""Top-Secret auschließlich russsische"" Gift zu verfügen. ",0.0,4,8,1
Leyens Trümmertruppe – nächstes Fiasko:  Fregatten ohne Besatzung Die Bundeswehr hat Milliarden für vier Fregatten der Klasse F 125 ausgegeben. Laut einem internen Bericht des Rechnungshofs wurde aber die Ausbildung der Crews vergessen.  https://www.zeit.de/politik/deutschland/2018-12/bundeswehr-marine-fregatte-f125-besatzung-fehlt/komplettansicht,1.0,4,8,1
Gewinnen trotzdem. ,0.0,4,8,1
"Ist aber immer noch kostengünstiger als jahrelang eine Ampel ""pflegen"".  ",0.0,4,8,1
Hedy14 ............ hätte vor Jahrzehnten beginnen sollen?  Leider hatten wir da gerade in NRW rot/grüne Regierungen die noch die Rodung des Hambacher Waldes veranlasst und genehmigt haben.  Erst nachdem die demokratischen Wähler diese Versager aus der Regierung entfernt haben geht’s es weiter.,1.0,4,8,1
"Wer jahrelang wie ich u.a. gegen südländisch geprägte Mannschaften gespielt hat, weiß genau was alles auf dem Platz passieren kann. Diese Spieler spielen Fußball, als ob es jedesmal um Leben und Tod gehen würde, völlig egal wenn es nur um die berühmte goldene Ananas geht.",1.0,4,8,1
mit mikroskop und abstrichglas im innendrin statt der natur .......... arme kultur . ,0.0,4,8,1
"Außerdem haben die Leute das Vertrauen in die Politik verloren, die nicht hält, was sie verspricht“, erklärt Klimes.  Tja, da ist aktuell die EU-Wahl und die Nominierung von von der Leyen wieder das beste Beispiel. Und die Ossis mussten sich 40 Jahre veräppeln lassen. Die haben da keine Lust mehr drauf. Genauso wenig wollen sie, dass ihre Steuern mit einer halben Milliarde für Kindergeld ins Ausland gehen und das jährlich 55 Milliarden für ""Flüchtlinge"" ausgegeben werden.",1.0,4,8,1
"Wäre schon erfreulich wenn sich die Borussia das Geld mitnehmen könnte. Verloren hat Borussia in dieser Liga nichts. Sportlich ist Borussia nicht in der Lage hier zu bestehen, auch mit dem neuen Trainer nicht. Selbst die Europaliga ist eine Nummer zu groß. ME wusste schon warum er Platz 9 anstrebte.  Für Träumer bleibt ja noch die Play-Station.",0.0,4,8,1
"Mal eine Frage an die User, die dem Islam wieder das Wort reden und andere Foristen als rassistischen Mob bezeichnen. Sie finden also eine Religion gut, die Frauenrechte beschneidet und Gleichberechtigung ablehnt? ",1.0,4,8,1
"Unglaublich was sich in letzter Zeit alles angemaßt wird und für eine Hetze von Seiten der selbsternannten ""Bürgerlichen Parteien"" betrieben wird.  Für mich gibt es nur einen Ausdruck für Steini: SPALTER!",1.0,4,8,1
"""Ist es nicht nach demokratischen Regeln so, dass es an der stärksten Partei liegt eine Regierung zu bilden? ""  Nein! Wie kommen Sie denn auf die Schnapsidee? ",0.0,4,8,1
Rechte Straftaten wie diese? https://rp-online.de/nrw/staedte/duesseldorf/blaulicht/duesseldorf-golzheim-51-jaehriger-vor-restaurant-niedergestochen-lebensgefahr_aid-37502667,1.0,4,8,1
"Ich habe einmal beobachtet, wie so ein Container geleert wurde. Atemschutzmaske, lange, dicke Gummihandschuhe...  Ich schätze mal, in dem Container dürfte ein Drittel Sondermüll gewesen sein. Und das war bestimmt kein Einzelfall.",0.0,4,8,1
"Also so ´ne Art ""Schwangerschaftsabbruch""?! Zu welchem Brutzeitpunkt ist das feststellbar?",1.0,4,8,1
"Man RP, sowas gehört doch auf die erste Seite . Das interessiert doch bestimmt jeden im Land . ",1.0,4,8,1
Gute Entscheidung!,0.0,4,8,1
"Hans-MG Dienstag, 20. August 2019, 13:30 Uhr ""Und ich denke wir haben hier kein Ur-Deutsches Problem.""  Genau das habe ich durch die Blume ""An der Netikette"" vorbei - mit dem Satz versucht zu vermitteln.  ""Eine gute alte deutsche Sitte, ...."" ;>)  Ich kenne solche Zustände und  Ecken weder aus der Kindheit noch aus dem derzeitigen Umfeld.  MfG. Rabe1 ",1.0,4,8,1
"Vergleichbare Inkompetenz ist mir mit der GEZ passiert. Man hat mir ohne ersichtbaren Grund eine neue, und somit zweite Beitragsnummer zugeteilt und mich mit über € 650,-- unter Androhung einer Pfändung in Verzug gesetzt. Mit Verweis auf meine langjährige Beitragsnummer haben ich dem Widersprochen. Das ging mehrfach per Post hin und her. Erst als ich den Vorschlag gemacht habe das vor Gericht klären zu lassen, wurden die Forderungen von Seiten der GEZ kommentarlos eingestellt. ",0.0,4,8,1
"Unglaublicher Beleuchtungs-Wahnsinn!  Lichtimmission wird im Bundesimmissionsgesetz als schädliche Umwelteinwirkung aufgeführt. Jedoch gibt es in Deutschland bisher keine Richtlinien, die konkrete Maximalwerte für nächtliche Beleuchtung vorgeben. Keine Chance für Vögel, Fledermäuse, Nachtinsekten und letztendlich trifft es auch die Menschen.  Die Ausrottung der Schöpfung geht weiter - tolle LED-Kirche!  Sofort Aufhören!",0.0,4,8,1
"Bei Boney M. hätte ich auch die Polizei gerufen. Hätten sich die Alten nicht als 50er Musik andrehen lassen sollen. Nächstes mal besser Elvis, dann klappt es auch mit den Nachbarn.",1.0,4,8,1
"....und ich dachte, Hr. Tauber hätte seine psychischen Probleme bereits überwunden ? !",1.0,4,8,1
"Meiner meinung nach, wie immer wenn behördenmitarbeiter involviert sind.  Da werden Absprachen getroffen, nur um den ( die ) anderen schlecht aussehen zu lassen und selber als Gutmensch dazustehen. Passiert aber nicht nur in Düsseldorf.",0.0,4,8,1
"Das kommt dabei heraus, wenn frau eine Technik nutzt, die sie nicht beherrscht ... Ein simples TV-Gerät wäre wahrscheinlich die beste Lösung.",1.0,4,8,1
"Ja genau, aufgrund des Fehlverhaltens eines einzelnen Menschens müssen neue Regeln, nein  besser noch Gesetze her! Können unsere Politiker eigentlich nur noch Sch....hausparolen???",1.0,4,8,1
"Ich bin ja mal gespannt, wenn die Kosten auferlegt werden, wie die NRW Städte dann jammern. Denn die Kosten sind dann Land- und Zweckgebunden. Da wird der Posten in der Bilanz auftauchen und es werden erheblich weniger Steuern gezahlt. Da freut sich Gelsenkirchen bestimmt tierisch.",0.0,4,8,1
"Was sich Künstler doch alles rausnehmen...  - Naegeli erwartet, dass sein Geschmiere jedem gefällt und er deswegen Sachbeschädigung begehen darf - dieses komische Zentrum meint andere mobben zu dürfen und nennt das ""Aktion"" oder ""Kunst"" - Polanski setzt ein Kind unter Drogen und vergewaltigt es und wundert sich, dass die USA ihn verfolgen (und viele ""Künstler"" haben ihn damals unterstützt, als er von der Schweiz inhaftiert wurde)",1.0,4,8,1
"Ist immer wieder beeindruckend, mit wie viel Sachverstand und Insiderwissen hier im Forum zu allen Fragen gepostet wird. Ironie aus.",0.0,4,8,1
"""Neubaugebiet"" ""schon immer""",0.0,4,8,1
"Mein Post von 14:31 Uhr! Sorry, da hat sich ein Flüchigkeitsfehler mittels der Korrekturorschlagsliste eingeschlichen. Richtig muss es heißen:   ●Oder ist das alles nur ""Publicity"" in eigener Sache?",1.0,4,8,1
"Ja, er weiß es natürlich mal wieder besser als abertausende Vollzeit mit der Beschaffung auf Auswertung von Daten beschäftigte Experten. Warum feuert er die nicht gleich und fianziert mit dem Geld seine Mauer? Wer eh nicht vorhat auf Berater zu hören, muß die auch nicht losschicken und bezahlen. ",0.0,4,8,1
"Zweifler 73 hat den mit Abstand häufigsten Grund genannt:  Selbstentzündung durch Gärung, weil zu viel Feuchtigkeit im Kern verblieben ist, und das Stroh/ Heu so gelagert und manchmal sogar verpackt ist, das Gas und Dämpfe nicht entweichen können. Und wer sowas nicht weiß ist dann wohl ein militanter Klimaleugner.... ",0.0,4,8,1
