text,label,five_folds,ten_folds,train_test_split
"Wenn man den aktuellen Beitrag der RP Krefeld vom heutigen zu Grunde legt, sollte man vor der Helmpflicht zuerst einen ""Waffenschein"" fuer manche Radfahrer fordern! ",0.0,4,8,1
"hallo... mädels.... nix anderes zu tun? aber ehrlich..... ihr UNTERTREIBT aber gewaltig, findet ihr nicht? ich finde, hier wird ""sodomistische"" werbung betrieben.  ihr müsst euch noch viel lächerlicher machen um noch mehr gehör zu finden......",1.0,4,8,1
Nach solchen Kommentaren von Kevin Kühnert fällt es schwer noch an eine Zukunft der SPD zu glauben. Sie schaffen sich ab! ,0.0,4,8,1
Streiche Flüchtling - setze Migrant.,1.0,4,8,1
"Liebe RP  ist es richtig das Rensing nicht verlängern möchte? Weil, er sieht sich als einer der besten TW in der Bundesliga und mächte ein 2 Jahres Vertrag mit hohen Bezügen. Hihihihi lustig da ist er wieder dat Bäuerin aus ko:ln Alaaaaf.  63 Gegentore wie 15 Punkte die er uns schon gekostet hat. Warum ist der nicht direkt durchgefahren zum Uli Hoeneß als er am Giefer nicht vorbei kam. Arrogant bis es nicht mehr geht.",0.0,4,8,1
"Was für für schlechter Kommentar. 2 deutsche bekommen eine Anzeige. Was hat das mit der Nafri-Verursachern zu tun. Ursache und Wirkung muss man doch trennen. Diese linke RP Berichterstattung. Erbärmlich. Man kann nur hoffen, dass auch Herr Ruhnau mal die Fachkräfte genauer kennenlernt.",1.0,4,8,1
"""Same procedure as last year"" würde Butler James sagen.  Aus der Traum.  Aber warum über die Auslosung jammern? In der vergangenen Saison hat uns der Heimvorteil doch auch nix genützt: Üble Klatsche von Leverkusen, so sah es aus.  Egal gegen wen und wo wir hätten spielen sollen - solch einen Dusel wie in Sandhausen werden wir kein zweites Mal mehr haben.  Der Fußballgott ist gerecht, wie man sieht. Eine Mannschaft, die regelmäßig im Pokal versagt, gehört nicht in die 3. Runde.",0.0,4,8,1
"Tierquälerei und Kapitalismus in seiner schlimmsten Form, mehr gibt es dazu nicht zu sagen.",0.0,4,8,1
Genossin Medienschaffende Hat Mutti den Artikel bestellt?,1.0,4,8,1
die eu sollte schlicht den berühmten finger zeigen und Nö sagen.,0.0,4,8,1
Werte--- was?? Was soll das sein. Haben selbsternannte irgendwas hier überhaupt was zu melden? Was soll das sein? ,1.0,4,8,1
"Jeder, der Prozessorientiert ist und nicht Polemikseibernd bekommt gerne meine Stimme, zumal sogenannte Alternativen für irgend etwas bereits in kürzester Zeit mehr als deutlich gemacht haben, dass die Alternative nur die eigenen Bereicherung ist und somit alternativlos!",0.0,4,8,1
"Ich freue mich schon jetzt auf die neuen Ortseingangsschilder mit dem Zusatz  'Grevenbroich  - Bundeshochzeitshauptstadt'. Wenn das wirklich das ist, was nach RWE, Braunkohle und Aluminium noch bleibt,  dann gute Nacht Grevenbroich!",0.0,4,8,1
"Na, schau an. Könnte ""Hambi"" nicht auch von Braunen unterwandert sein, die dann den Linken Fäkalienwürfe und Gewalttaten anlasten?",0.0,4,8,1
Solange keiner in die Hotellobby pinkelt oder Döner wirft gehts ja...  Ironie Ende,1.0,4,8,1
"Ein wirklich guter und kritischer Artikel. Davon in Zukunft bitte mehr! Es ist einfach Fakt, dass der über Jahrzente geschaffene Wohlstand langsam aber sicher für weite Teile der Bevölkerung schwindet und die Kosten explodieren.Nicht nur beim Thema Energie.  ",0.0,4,8,1
"Schade, sehr schade, nicht nur wegen der Brause, sondern auch um das Kucheneck.  War zwar leider abzusehen, allerdings hoffte (träumte) ich davon, dass das EG bleibt wie es ist und eine Überbauung erst ab dem ersten OG machbar wäre.  Wirklich schade um das Eck.  Gruß, ein Nachbar    ",0.0,4,8,1
Was für ein Kasperletheater!,1.0,4,8,1
Satire?,0.0,4,8,1
Verstehe die Aufregung nicht.  Die Bayern wollen gehen? Bitte. Niemand wird Sie vermissen. Im Gegenteil - der Bundesliga wird es gut tun.,0.0,4,8,1
Fühlen sich da die weißen Eier nicht diskriminiert?,0.0,4,8,1
"""Am Ende könnten Strafen in Milliardenhöhe stehen.""  Wird niemals passieren. Darauf warten Salvini & Co. nur.",0.0,4,8,1
"Lasst für Normalbürger anonyme Bankkarten zu, die man aufladen kann. Dann lasse ich mein Bargeld auch zuhause.  Während europäische Bürger keine anonyme Bankkarten besitzen dürfen, werden sie millionenfach an Migranten ausgegeben.  Mail&utm_campaign=eu_bestaetigt_gesponserte_kreditkarten_fuer_migranten&utm_term=2019-05-08",1.0,4,8,1
"War bestimmt wieder ein Titan-Bolzen der schlapp gemacht hat.  Vermutlich kostensparend irgendwo in ""Takkatukistan"" eingekauft.  Globalisierung? Finde ich spannend.",0.0,4,8,1
"Herr Kellermann und Herr Hochrainer, vielen Dank für diesen Artikel,ich habe unheimlich viel erfahren,was ich so nie gewusst hätte,und worauf ich niemals gekommen wäre,ich hoffe es folgen noch weitere solcher Artikel!!!",1.0,4,8,1
"Wüßte nicht, warum der irgendwo erwünscht sein sollte. Das einzige, was von ihm - wenn überhaupt - irgendwann in Erinnerung bleiben wird. ""Es überwiegt eigentlich beides"".  Hoffnunglos überbewerteter Fussball-Kasper, der bei den wirklich wichtigen Spielen der Nationalmannschaft nie auf dem Platz stand.",0.0,4,8,1
Wie wäre es mit Videoüberwachung in Altersheimen? In Krankenhäusern?......,1.0,4,8,1
Och! War das schön in der ersten Viertelstunde. ,0.0,4,8,1
Haben denn die Gutmenschen schon Teddybären nachbestellt ? Ironie Ende,1.0,4,8,1
"Die Arroganz von Erowings ist schon schrecklich. Statt sich mit etwas Demut für die Unannehmlichkeiten zu entschuldigen, versucht diese Billigfluglinie auch noch um die fälligen Entschädigungen zu drücken.   Herr Spohr, wissen Sie eigentlich , was bei der Lufthansa-Tochter los ist und entspricht das Ihren Vorstellungen, wie mit Ihren Fluggästen umgegangen werden soll?",0.0,4,8,1
Warum erzeugen Menschen wie Profalla bei mir nur eins: EKEL........?,1.0,4,8,1
"""Wenn der Staat oder die Kommune die Verwendung von privatem Wohneigentum einschränken wollen, werden sie spätestens vor dem Bundesverfassungsgericht eine Pleite erleben""  Nö! Erstens sind die Zweckentfremdungsverbote längst gerichtlich überprüft und zweitens haben die mit dem Thema des Artikels überhaupt nichts zu tun. ",0.0,4,8,1
"Uninteressant! Wieder ein Ablenkungsmannöver  Deutsche Vorstände und PolitikerInnen kassieren in Deutschland ab, wo es irgend geht. Darüber sollte die Rheinische Post berichten - ausgiebigst. Was interessiert 'uns', wer in den USA abkassiert!",0.0,4,8,1
"„Norbert S. kam extra mit dem Rad aus Monheim um sich die neue Spur anzuschauen“.  Wie , keiner aus NewYork, Peking oder Toronto um dies Weltwunder zu sehen? Ich kann es echt nicht fassen.",0.0,4,8,1
"Na ja die Krankenkasse haben von den Direcktversicherungsnehmer 40 Milliarden nach dem Betrug der Regierung in 2004 eingenommen und die 6,2 Millionen Menschen dürfen jeden Monat weiter zahlen. Warum die Krankenkassen Verlust machen sind die neuen Gäste die nicht einzahlen aber  aus  dem Gemeinschafttopf das Geld saugen. Danke Merkel für nichts",1.0,4,8,1
"Läuft im Libanon,äh Deutschland! Sorry... ",0.0,4,8,1
"wir sind mehr....und werden siegen.das volk hat eindrucksvoll gezeigt,das merkels politik der überfremdung nicht der willen der mehrheit ist.",0.0,4,8,1
"Ja, der FPÖ kommt es gerade recht..die SPÖ verrennt sich...dadurch werden sie nicht beliebter. Wie kann man versuchen, solch einen gescheiten Kopf absägen??  Tja, aber die meisten sind wohl blind! Hoffentlich bleibt S. Kurz..  ",0.0,4,8,1
"Wenn die Stadt clever ist und die vorhandenen Pläne jetzt aus der Schublade holt , könnte sie den Tunnel bis zum Reeser Platz zur EM 2024 realisieren . Wann wenn nicht jetzt ? Wer weis wann das nächste Großereignis kommt ? So hat man wenigstens im Norden ein komplettes System , unabhängig vom Individualverkehr .",0.0,4,8,1
"Hier würde ich mal ganz schnell die Kommentarfunktion deaktivieren, bevor der braune Staub die Sicht vernebelt.",1.0,4,8,1
"Die Frau scheint ja offensichtlich extra nach Köln gereist zu sein um sich mal so richtig wichtig zu machen. Aber was soll man mit solchen humorlosen Typen machen, man kann sich über sie nur kaputt lachen. Mehr Aufmerksamkeit haben sie wirklich nicht verdient.",0.0,4,8,1
Mein Gott - Hochrainer stößt an seine Grenzen. Er ist mit  dem Live-Ticker offenbar völlig überfordert,1.0,4,8,1
"Die Grünen natürlich, was sonst. ",0.0,4,8,1
"Da ja, wie in anderen Medien berichtet wird, Biel ein Stadt der Künstler ist, multikulturell und weltoffen, was ich aus eigener Anschauung bestätigen kann, lohnt natürlich auch ein Blick auf die Kehrseite dieser Herrlichkeit. Auch die kenne ich von dortigen Freunden und Bekannten:  https://www.tagesanzeiger.ch/schweiz/standard/Die-gefaehrlichsten-Orte-der-Schweiz/story/26906688  Da dürfte Überlingen wesentlich sicherer sein. Nur um wieder etwas an Fakten in den Strang zu bringen.",0.0,4,8,1
was kommt von dieser Person als nächstes Jetzt fordert Kramp-Karrenbauer Vorschläge von SPD und Grünen da schein entweder zuviel getrunken zu haben oder total von der Rolle zu sein.,1.0,4,8,1
"Migranten und Migranten sind zweierlei. Es gibt solche, die sind perfekt in der Gesellschaft angekommen und die anderen haben einen deutschen Paß und trauern dem Paß aus dem Land ihrer Väter immer noch nach. Und wenn es hart auf hart kommt - wo steht die Loyalität, beim Clan oder bei der Polizei.  Dies beides heraus zu finden, ist Aufgabe von Einstellungstest. Ist das Ergebnis gut, soll er Polizist werden, gibt es Zweifel, muß man ihm den Beruf verweigern!",0.0,4,8,1
"Na das wäre doch auch eine Gelegenheit gewesen, unsere Bundesmutti mal richtig auf die Hörner zu nehmen.",1.0,4,8,1
"Wenn die Vorwürfe und der Verdacht sich konkretisieren und erhärten,was,gerade  angesichts seiner Stiftung ""Zukunft Jugend "" ein riesiger,schlimmer Skandal und eine Katastrophe wäre,dann wird Metzelder als Experte von der Bildfläche verschwinden,wenn es  bewiesen ist,dass er in Mißbrauch verwickelt ist,dann wird die Justiz unseres Landes bei ihm hoffentlich genau DAS Maß anwenden,was bei JEDEM ANDEREN auch angewendet wird!!!  Einfach nur schlimm!!!!",0.0,4,8,1
"Hat der Täter eigentlich einen Migrationshintergrund? Wenn die RP betont, dass der Täter deutscher Staatsbürger ist, ist immer Vorsicht geboten.",1.0,4,8,1
Herzlichen Glückwunsch!,0.0,4,8,1
"Na, so ein Mist....Borussia hat schon wieder gewonnen....wie kann das nur sein... Ich feier jetzt erstmal hier in Rom im Highlander ab :-) Viele Grüsse vom Wirt an alle Borussen, an die er sich hier gerne erinnert! Er hat gerade nochmal das Video gezeigt.....einfach nur geil....",0.0,4,8,1
"Seltsam, dass das erst jetzt in Erwägung gezogen wird, denn der Verdacht ist schon seit Monaten naheliegend.",0.0,4,8,1
"Als Moslems tausende Christen in den vergangenen 10 Jahren alleine in Asien ermordet haben, war die PM sehr schweigsam. ",1.0,4,8,1
"Also ICH habe vor Urzeiten, als ich meinen Führerschein (grau) machte, gelernt, jede Woche einmal den Ölstand zu kontrollieren und ggf. nachzufüllen. Bleibt zu vermuten, dass auf dem fast noch jungfräulichen Kreuzfahrtschiff offensichtlich die Ingenieur-App ""Ölstandprüfung"" ausgesetzt hat.... Gut, daß ich in meinem Auto (unvernetzt, Diesel Euro 4) noch so einen altertümlichen Ölmeßstab habe.",0.0,4,8,1
"Ohje, die Gründe, woher,wieso,  seit wann bleiben im Dunkeln. Genauso warum es massenhaft Krätzefälle gibt.",1.0,4,8,1
"Ich schaue das ab und zu auch mal, aber nur um zu sehen ob die Mädels nicht langsam schlauer geworden sind und immer noch sich so  manipulieren lassen!!!!",0.0,4,8,1
Vielleicht sollte man den Randalierern aus dem Freibad die Ausbildungsstellen anbieten.,1.0,4,8,1
"Ich finde, Merkels Unterstützung in der fraglichen Sache passt perfekt: FDJ - Freitags demonstrierende Jugend.",1.0,4,8,1
Und was lernen wir daraus? Scheichmillionen schießen keine Tore. ,0.0,4,8,1
Herr Minister Stamp fragen sie doch Sami. A. ob der nicht auch eingebürgert werden möchte .,1.0,4,8,1
"Liebe/r Leser/in,  für eine ausreichende Wasserversorgung haben wir natürlich im Vorfeld gesorgt. Wir lassen unsere Kunden und deren Gärten doch nicht im Trockenen stehen. Viele Grüße vom Feld.  Ihr Team der Hammer Ernte",0.0,4,8,1
"Erst Greta, dann Rezzo und nun Rakete. Der Wahn ""Gut"" vor Richtig stellen zu wollen, und damit sogar die Rechtstaatlichkeit zu brechen, gerät langsam außer Kontrolle. Nur gut, dass Italien noch die Orientierung behält.",1.0,4,8,1
"Artikel wie dieser werden womöglich nur verfasst, um immer denselben Foristen (mit immer demselben Weltbild) auch über die Karnevalstage noch ein Ventil zu geben. Nach dem Motto: Wenn sie sich in einem Internetforum austoben, marodieren sie wenigstens nicht auf der Straße herum.",1.0,4,8,1
"Man sollte auch hier konsequenter mit Falschparkern umgehen. Und wenn dabei deren Autos zerstört werden, dann ist das eben so, Menschenleben gehen vor!",0.0,4,8,1
und schon wieder ein Polizeibericht.,1.0,4,8,1
"Dann sollten sie ab sofort auch in die Sozialversicherung (Renten-, Kranken,- Pflege,- Arbeitslosenversicherung) einzahlen. Mit welchem Recht brauchen Beamte nicht einzuzahlen?",0.0,4,8,1
"Natürlich sehen 200 - 300 Millionen Afrikaner das ganze so wie das Auswärtige Amt und nicht als Freifahrtschein nach Europa.  Wer ist denn eigentlich der Chef des Auswärtigen Amts? Ein gewisser Heiko Maas von der SPD, der uns schon mit diversen anderen Vorschlägen ""beglückt"" hat.  Fragen?",0.0,4,8,1
"Diese vermeintlichen Aktivisten haben doch zur Wohnungsnot beigetragen, da sie auch für die Aufnahme von Neubürgern in der jährlichen Anzahl von mehreren Großstädten sind.",1.0,4,8,1
Lange um den Erhalt gekämpft. Vergeblich.,0.0,4,8,1
"Der Benito hat schon 5 Treffer erzielt. Aber es ist schön wen Sie Ihren Frust so leicht abbauen können. Ich würde Ihnen empfehlen sich doch in anderen Foren auszutoben,hier langweilen Sie nur noch.",0.0,4,8,1
"""Schade, dass guter Journalismus zunehmend ein Relikt der Vergangenheit wird.""  Dem kann man nur zustimmen. ""Dichter und Fahrzeuglenker."" Diese Ableitung von ""Dichter und Denker"" verhält sich wie Feuer und Wasser.  Der Reichtum Deutschlands steht mit gummibereiften glänzendem Blech in unendlichen Reihen am Straßenrand, die Dummheit grassiert im Wohnzimmer vor 70 Zoll-Flachbildschirmen.  Das Geistige kommt zu kurz.",0.0,4,8,1
"Der ganze Exzellenz-Unfug gehört abgeschafft. Nachäffen angelsächsischen Standesdünkels, mehr ist das nicht. Stellt ALLEN Universitäten angemessene Finanzierung zur Seite und bedenkt sie mit Forschungsaufträgen - es gäbe genug zu tun.  ",0.0,4,8,1
"Wie kann es in diesem Land Frieden geben, wenn der immer wiederkehrende Netanjahu gefühlte 30Jahre Israel von einem Irrtum in den nächsten führt.  Der Kopf ist rund damit sich das Denken ändern kann.",0.0,4,8,1
"Ich halte es für unwahrscheinlich, dass solche Probleme nur an einer Stelle entstehen sollten und in größeren Städten wie Düsseldorf oder MG eben nicht. Für wahrscheinlicher halte ich es, wenn einzelne ""bedürftige"" Familien mit den Geschenken schlicht nicht zufrieden waren, frei nach dem Motto: ""Ich habe zwar kein Geld, dafür aber Ansprüche"". ",1.0,4,8,1
"Hier der wichtigste Grund, warum diese Figur nicht als Bundestagsvizepräsident taugt:  https://www.watson.de/deutschland/afd/506496502-afd-wollte-gerold-otten-als-bundestags-vize-er-demonstrierte-mit-neonazis",0.0,4,8,1
"Ach so. Und die Sozen und Grünen machen das wohl anders, wie ? Oder wer schmeißt hier mal wieder mit Dreck ?",0.0,4,8,1
"Bei mir in der Stadt wurde vor ewigen Jahren mal ein chinesisches Restaurant geschlossen,weil man dort bei einer Begehung Rattenknochen in der Küche fand. Seitdem spätestens esse ich,wenn ich zum Chinesen gehe,was ohnehin äußerst selten ist,nur noch vegetarische Gerichte.  Auch hier kann man nur sagen:Bon Apetit!",1.0,4,8,1
"Ich halte nichts von Tempolimits auf unseren Autobahnen. Wer 130 fahren möchte kann dies auf der rechten Spur gerne tun. Wer schneller fahren will kann dies auf Mittelspur oder linker Spur tun. Hört auf ständig neue Beschränkungen für freie Bürger zu errichten. Wir haben schon genug Tempo 30 Straßen, Fahrradwege und fehlende kostengünstige PKW Parkflächen. Irgendwann schafft sich Deutschland als Industrieland selbst ab - und dann?   ",0.0,4,8,1
Ob die Witze von den Migrationsinsassen überhaupt verstanden wurden bleibt auch fraglich.,1.0,4,8,1
"Die Planer und Ingenieure sollten sich mal in Istanbul erkundigen,wie man einen Großflughafen baut.In Deutschland sind durch die Anstellung namhafter inkompetenter Manager die Kosten ins uferlose gestiegen!",0.0,4,8,1
Wo wohnt der?,1.0,4,8,1
"Da zeigen diese ""Umwelthelfer"" und ihre Sympathisanten ihr wahres Gesicht!  Einfach nur Personen die anderen Menschen schaden möchten !  Und dies unter dem Deckmantel, vermeintlich etwas Gutes zu tun. eine besonders perfide Masche!  Es ist gut, dass es endlich Gegenwind für diese Gestalten gibt. Auch die sogenannte Deutsche Umwelthilfe die in Wirklichkeit nur von Autokonzernen aus Asien unterstützt wird um der Deutschen Autoindustrie zu schaden. Das sind die Allerschlimmsten!",0.0,4,8,1
Bewährungen sind doch Gang und gebe. Warum? Man muß platz schaffen für die nächsten Kriminellem . ,1.0,4,8,1
"Wollte die AfD nicht das christliche Abendland retten? Sind aber schon zu blöd, um eine korrekte Kandidatenliste aufzustellen...",0.0,4,8,1
"Hat schon jemand zum Kreuzzug aufgerufen? Jeder soll mal zu Zuge kommen, in der Psychoanstalt Deutschland.",0.0,4,8,1
Es gab ca. 140 Mauertote. Durch die Politik von Frau Merkel sind seit 2015 mehr Deutsche umgebracht worden. ,1.0,4,8,1
"""Die Bäder sind ein Spiegelbild der Gesellschaft“  Nein, sie sind ein Spiegelbild der Politik",0.0,4,8,1
" Herbert Sommer Montag, 29. April 2019, 13:15 Uhr ------------- Haben Sie schon mal daran gedacht zu diesem Thema eine Doktorarbeit zu schreiben ?",1.0,4,8,1
"Wenn man einen Menschen Abcde nennt, muß man schon auch damit rechnen, dass andere dies vielleicht befremdlich finden. Wenn ich mal traurig bin, gehe ich übrigens immer zu Ikea: ""Cmce und Hmce möchten aus dem Smalland abgeholt werden""  Einfach köstlich. ",0.0,4,8,1
 Kardinal Woelki was machen die tausenden von Fällen von Kindesmissbrauch in ihrer achso ehrwürdigen Kirche? Sie Moralapostel. Schämen solltet ihr euch . Anstatt hier einmal im Jahr mit Talar und Mütze ihre Geruchvollen  Fanfaren ins Mikrofon abzusondern.,1.0,4,8,1
"Ich habe  leider noch nichts davon gehört das der Vatikan für Notre Dame spenden wird.  Der müsste an  erster  Stelle stehen , um den Aufbau zu finanzieren.  Der Papst hat die Zerstörung durch den Brand lediglich verbal  bedauert.  Für mich ein Armutszeugnis der katholischen Kirche.  Geld hätte die Kirche reichlich dafür.   ",0.0,4,8,1
Das Amt für Verkehrsmanagement auflösen! Ausweise werden automatisch bei Zulassung der Fahrzeuge im Straßenverkehrsamt erstellt für max. einmalig 50 €. Die Verlängerung das max. 25 € kosten. Nieder mit der Bürokratie und den Beamten bzw. Politikern.,0.0,4,8,1
Die Grünen lassen - endlich - ihre Maske fallen !  Hinweis zur nächsten Wahl : Nur die dümmsten Kälber wählen ihren Schlächter selber.  Grüne/ Bündnis 90 / Linke   ?  -braucht kein Mensch!,1.0,4,8,1
"Ich überlege gerade, ob ich mein auslaufendes Spiegel-Abo verlängern soll? Seriöser Journalismus macht zwar noch den Hauptteil des Magazins aus... doch entdecke ich immer mehr Blattgeschmiere. Und das ist nicht nur lustig. Sonst würde ich vorschlagen, die Macher taufen das Blatt um. EulenSPIEGEL!",0.0,4,8,1
"Ein 33jähriger Student, so,so, womöglich auch noch erst im zweiten Semester. Was ""studiert"" dieser feine Herr denn überhaupt? Andere haben in diesem Alter schon bis zu 15 Jahre Berufspraxis hinter sich. Vermutlich möchte dieser ""Student"" anschließend mal ""Rentner auf Kosten des Volkes"" werden. ",1.0,4,8,1
► Die Stadt Aachen schaltet zwischen Weihnachten und Neujahr vorsorglich 100 Parkscheinautomaten im Innenstadtbereich ab.   Und das hilft?! Wie habe ich mir das vorzustellen?,0.0,4,8,1
"hier der Weg der US-Drohne, abgeschossen in IRAN Hoheitsgewässern  http://alles-schallundrauch.blogspot.com/2019/06/iran-zeigt-den-genauen-weg-der-drohne.html   ",1.0,4,8,1
100.000.000 für eine Brücke um den PKW und LKW-Verkehr zu fördern? Ist das die Düsseldorfer Antwort auf die Verkehrswende?,0.0,4,8,1
"Wer hat das denn übersetzt: „Alle Pisten der Ermittlung werden weiter verfolgt, bis wir sicher sind, dass wir weitere Bedrohungen für die Sicherheit der Passagiere entschärft haben“ ",1.0,4,8,1
"Leute, die ihre Emotionen nicht unter Kontrolle haben, gehören zum Arzt und nicht an die Spitze eines Klubs! Mit Geld kann man sich zwar Spieler kaufen, aber kein gutes Benehmen. Ein Klubpräsident sollte Vorbild sein und kein Abziehbild eines pubertären Poltergeistes.",0.0,4,8,1
"Positiv kann man sehen, dass hierzulande keiner gezwungen ist, in diesem"" schrägen Verein"" zu sein. Negativ ist, dass dieser ""schräge Verein"" hierzulande noch diesen mächtigen Einfluss auf die Politik, die Meinungsbildung hat.",0.0,4,8,1
"Wer in unserer Zivilisation Verständnis für solche Täter hat der ist nicht besser! Jeder Gärtner jätet Unkraut, die Verbrecher-Versteher züchten es! ",1.0,4,8,1
"""Ja, es gibt sie leider tatsächlich, die von vielen verneinten Angsträume“, so Walter.""  Bei Hanni und Nanni gab es diese Angsträume nicht, weil nicht sein konnte, was nicht sein durfte. Da wurden ja auch die Parallelwelten der Clans strikt geleugnet und wer da was aufzeigen wollte, dem wurde ganz schnell die Nazikeule übergezogen. Die NRW-Wähler haben dann ja auch entsprechend geantwortet.",0.0,4,8,1
Haben Böhmermann und Heuller-Umlauf eine Terrasse?,1.0,4,8,1
Ein guter Tag für Istanbul - und vielleicht sogar für die ganze Türkei!,0.0,4,8,1
"Nachdem in der Vergangenheit in der Presse und nach Aussagen berufener Personen in den Vodergrund geschoben wurde, wie ach so friedlich die Theaterplatzszene doch ist, kann man diesen Vorfall zum Anlass des Umdekens nehmen. Aber andererseits besteht ja wie geschrieben zu keinem Zeitpunkt Gefahr für Unbeteilgte wie Sie und mich. Im übrigen bin ich der Meinung, dass der Theaterplatz den krefelder Bürger gehören sollte und keiner Drogenszene.",1.0,4,8,1
Gut für die Demokratie und ffür die Bürger.   Abstand von 1500 Metern .,0.0,4,8,1
"'Schienen sind die Stahlteile, auf denen der Zug fährt, mit Gleis wird die ganze Fahrspur mit Schienen und Schwellen bezeichnet.'  Nach dieser Definition müsste es 'Gleisersatzverkehr' und nicht 'Schienenersatzverkehr' heißen, denn nur auf den Schienen kann die Bahn nicht fahren.",0.0,4,8,1
Das tut mir leid. Aber hoffentlich hat sie nicht etliche Haustiere die irgendwann mal sterben müssen. Gretas Hamster Wellensittich usw gestorben.,1.0,4,8,1
"arme eltern in einem reichen land , dem es gut geht , deutschland geht es gut - merkel . geld sammeln sammeln spenden spenden sammeln sammeln keine gelder da sammeln sammeln geld sammeln geld .......................ja , deutschland geht es gute ........",1.0,4,8,1
"Ach sieh an, da ist er schon wieder. Natürlich geht es direkt wieder gegen Max Eberl und Herrn Kellermann - gegen alle.  Wird nicht lange dauern, dann ist die Kommentarfunktion wieder dicht. Dann kann er sich wieder in anderen Foren auslassen, die ihn noch lassen.",1.0,4,8,1
Wann wird dieser hirnverbrannte Antrag des Düsseldorfer Flughafens endlich abgelehnt?,0.0,4,8,1
"Interessant, dass kein Täter mehr spricht. Denn es gibt keine Hinweise mehr auf die Sprache oder einen Dialekt.",1.0,4,8,1
Skigebiet? Welch ein Begriff -  ist es nicht eine ökologisch sensible Mittel-Gebirgs-Landschaft? Schneekanonen? Liftanlagen? (Diesel-)Pistenraupen? Sollte man sich in der Natur nicht mit den Dingen beschäftigen die diese saisonal bietet?  ,0.0,4,8,1
"extra 3 zieht ja sonst gern über alles mögliche her. Gestern gab es dort aber eine Aussage zum Thema zweite Abstimmung, die richtig Sinn und Verstand hat: gefragt wurde, ob man nach der Abstimmung vor weiteren Abstimmungen sicher sei und wie weit man das wohl treiben wolle. Etwa solange, bis das tägliche Abstimmungsergebnis mit der Wettervorhersage verkündet würde?",0.0,4,8,1
Die AfD wird zunehmend zu einer Gefahr für das Volk.,1.0,4,8,1
"Meine Meinung ist ja, dass es mit der Dieselnorm 6 nicht aufhört. Dann kommt die Norm 7, 8 u.sw. Das wird erst aufhören, wenn der Diesel abgeschafft ist. Nach 10 Jahren sehnt man sich dann wieder nach den Vorteilen des Diesel, aber man hat keine mehr. Nach dem Diesel sind die Benziner im Focus, 100%. Nach dem Diesel wird dann das E-Auto kommen. Es erzeugt ja nicht direkt am Auspuff den Schadstoff, aber die notwendige Strom-und Batterieversorgung verpestet dann die Welt.",0.0,4,8,1
"Graf von Staufenberg, wo sind Sie? Deutschland braucht Sie. Wieder.",1.0,4,8,1
Da wir alle Klimanotstand haben ist das nicht zu machen. Das muss auch der OB wissen. ,0.0,4,8,1
Jedes Unternehmen hat ein klares Bewerberprofil für seinen zukünftigen Mitarbeiter. Wenn man keine Araber oder Moslems etc einstellen möchte dann ist das so.  Würde ich auch nicht einstellen. ,1.0,4,8,1
"Wenn es um das eigene Wohl geht, fordern die sonst mehrheitlich rechts orientierten Taxiunternehmer plötzlich die Beibehaltung der eigenartigen Monopolistenrechte, d.h. Aufruf zur sozialistischen Planwirtschaft in Reinkultur. Beim Steuerzahlen natürlich nicht.",0.0,4,8,1
"viele eckkneipen mussten wegen des rauchverbotes  schließen. diese werden fast eins zu eins von shisha-bars übernommen,mit nicht weniger qualm. tolle willkommenskultur.",1.0,4,8,1
Wintermarkt oder Weihnachtsmarkt? Weder Fisch noch Fleisch,0.0,4,8,1
"Unfassbar, dass nach dem Kriegsverbrecher Rommel bis heute noch eine Straße in Düsseldorf benannt ist. Das sollte schnell geändert werden. https://www.landeskunde-baden-wuerttemberg.de/rommel_erwin_mythos.html ",1.0,4,8,1
"Das Thema heißt Mänenrfreundschaft. Bei Medien geht kein Thema ohne Genderismus ab. Meistens mit behaupteten Eigenschaftend der Geschlechter aus der Echoecke von dem, was man üblicherweise so sagt.  ",0.0,4,8,1
"Ich würde als Lärmschutzmaßnahme erst mal empfehlen, alle Grundstücke 100m neben den Gleisen zu enteignen und dann eine schöne Lärmschutzwand quer durchs Dorf zu bauen. Am Besten in dezentem Grau.",0.0,4,8,1
"Auch wenn man es bestimmten Foristen gegenueber in diesem Forum schon einmal gegenueber geaeussert hat, sich mit ihnen nicht mehr auf eine politische Diskussion einzulassen, so scheinen sie dies zu ignorieren! Ein Fall von HIV - Hab ich vergessen! Siehe So.24.02.19-00.59 Uhr! Game over! ",1.0,4,8,1
"Fast jeder Dritte Düsseldorf hat also eine Partei vom linken Rand gewählt, deren Vorstellungen vollkommen unrealistisch sind,  unseren Wohlstand vernichten und unsere Gesellschaft massiv verändern will. Eine Partei, die die Migration nicht begrenzen will und gegen Abschiebungen ist. Angesichts eines solchen Wahlergebnisses muss man wirklich Angst um unsere Land haben. ",0.0,4,8,1
Je mehr Invasoren absaufen um so besser!,1.0,4,8,1
"Ich habe immer noch den Eindruck, dass es Boris Johnson gar nicht darum geht, ein seriöser Premierminister mit einer langen Amtszeit zu werden, sondern darum, im Auftrag einer ausländischen Macht ein möglichst großes Chaos in Großbritannien und der EU anzurichten. An so einem Chaos hätten sowohl die Ultrarechten in den USA als auch die russische Führung ein Interesse. ",0.0,4,8,1
